ID del Video,URL,Comentario,Fecha de Publicación,Likes del Comentario,Sentimiento
H12_OEy139g,https://www.youtube.com/watch?v=H12_OEy139g,"As a warning, don&#39;t upgrade to 6 if you have 5.  Even though you have already paid for the app (with free lifetime upgrades they said), they will force you into a paid subscription service and YOU CAN&#39;T GO BACK even though they say you can.  You will lose everything.  Luckily, I had a backup.  5 is no longer available and 6 is buggy and unstable.  If I don&#39;t get something new every month, I don&#39; t see why I should pay another fee every month.",2024-11-21T18:14:09Z,0,Negativo
H12_OEy139g,https://www.youtube.com/watch?v=H12_OEy139g,"Wait, from all the videos I&#39;ve watched recently, I just paid £10 for literally nothing?  It doesn&#39;t actually sync between PC and iPad?",2024-11-19T12:01:47Z,0,Neutral
H12_OEy139g,https://www.youtube.com/watch?v=H12_OEy139g,This video is so good and helped me decide between Notability and Goodnotes. Thank you!,2024-11-16T06:24:51Z,1,Positivo
H12_OEy139g,https://www.youtube.com/watch?v=H12_OEy139g,Thanks 👍👍🥰,2024-11-15T22:00:01Z,0,Positivo
H12_OEy139g,https://www.youtube.com/watch?v=H12_OEy139g,Can I save my handwritten docs into ms word or excel ?,2024-11-14T19:06:40Z,0,Positivo
H12_OEy139g,https://www.youtube.com/watch?v=H12_OEy139g,"<a href=""https://www.youtube.com/watch?v=Y_zw5fXQY44"">https://youtu.be/Y_zw5fXQY44?si=R_ZrRqDHhapnvyC0</a>",2024-11-13T21:48:53Z,0,Neutral
H12_OEy139g,https://www.youtube.com/watch?v=H12_OEy139g,Do i need to save the file after editing each time or will it autosave?,2024-11-13T16:53:28Z,0,Positivo
H12_OEy139g,https://www.youtube.com/watch?v=H12_OEy139g,This was extremely helpful.  Thanks for the attention to detail.😊,2024-11-13T14:53:10Z,0,Positivo
H12_OEy139g,https://www.youtube.com/watch?v=H12_OEy139g,Just what i needed . Thank you so much .,2024-11-12T09:29:29Z,0,Positivo
H12_OEy139g,https://www.youtube.com/watch?v=H12_OEy139g,Great video 😊 I just bought iPad mini for digitally journal,2024-11-10T00:38:27Z,0,Positivo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,"<a href=""https://www.youtube.com/watch?v=SY_Cr8dUEKw&amp;t=22"">0:22</a> - I just watched this back and i meant to say best note taking app VIDEO, I&#39;m not making an app 🤣 Although maybe it&#39;s not the worst idea 🤔 EDIT : You can now link notes / pages with the latest version of GoodNotes! FINALLY!",2023-09-25T20:55:56Z,79,Positivo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,"Very informative video. Great breakdown. I don&#39;t quite understand the part where you talk about the $9.99/month vs the $29.99 life. I see the $29.99 says it doesn&#39;t give me Windows or Andriod. I use all Mac products. If I buy the $29.99 life membership, can I start a note on my iPad and access it on my Macbook, iPad, Mac Mini and iPhone? I want to use Goodnotes to take notes on a jobsite on my iPad but then be able to access them on my home and office computers.",2024-12-04T15:39:52Z,0,Positivo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,"Not to beat a dead horse, but I&#39;m done once Goodnotes 5 is no longer usable as well.<br>Not only do I refuse to use subscriptions, but the fact that we paid for Goodnotes 5, only for them to then say &quot;well you can pay one-time for a (crippled) format of our new version&quot;  is stupid.<br>Watch out for Goodnotes 7, which I&#39;m sure will also have a crippled one-time payment format that disregards your past purchase of v6.",2024-11-15T04:21:19Z,0,Negativo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,"<a href=""https://www.youtube.com/watch?v=SnC4dzj70n4"">https://youtu.be/SnC4dzj70n4?feature=shared</a>",2024-11-09T04:52:07Z,0,Neutral
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,I hate hate hate that they do this to their users who bought Goodnotes 5. They impose limitations to the upgrade unless we do the subscription therefore we are paying way more. Its horrible! I&#39;m switching to Notability! I want my money back!,2024-10-18T15:51:47Z,0,Negativo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,"Very helpful video!  Question, how do download the 2025 calendar, I’ve already paid for the renewal, have had Goodnotes since 2023",2024-09-29T14:47:01Z,0,Positivo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,I&#39;m still on goodnotes 5 and don&#39;t plan on upgrading to 6 because extra subscriptions suck so PSA if you want to access the web version you just have to share any of your notebooks and those urls that are shared will show up in the web client. has been working for me since the inception of the web client. (although web client can be buggy not great for taking notes on still very helpful to view my notes on windows that I created on my ipad),2024-09-22T20:36:16Z,0,Positivo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,"That was really helpful, I upgraded as a result.",2024-09-13T11:32:20Z,0,Positivo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,I am using Goodnotes 6 from a year but right now I purchased a windows laptop and I need a solution that is there any way to sync your notes or pdfs between the ipad and windows 11 laptop,2024-09-07T08:30:35Z,0,Positivo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,"This is not a full review, it’s a delta from previous",2024-08-28T21:10:10Z,0,Neutral
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,I got sold and got the scene protector.,2024-08-22T20:30:57Z,0,Neutral
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,I like that they don’t force you to use the subscription model and additionally offer a one time purchase. As someone who bought Goodnotes 5 though I just can’t wrap my head around the hefty upgrade fee. They might have done a really good job with version 6 but even with the 20% off I’m definitely not willing to pay that price. I’ll just stick with version 5 and hope they don’t eventually get rid of it completely…,2024-08-08T17:32:50Z,10,Positivo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,I recently decided to buy new ipad pro 13 inch to read and write on pdfs on goodnote with apple pencil.<br><br>I don&#39;t know which ipad or samsung s9 or surface pro to choose to better writing and pen softness and fast scroll with no lag.<br>I was going to buy ipad pro with 16 ram in order to have no lag issue on writing on heavy pdfs on several tabs opening that goodnote support. <br>I dont know now what can i do.<br><br>Is ipad and goodnote can handle my heavy pdfs? 8 or 16 ram will be need?,2024-07-29T13:30:08Z,0,Negativo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,Did goodnotes 5 have the option to customize the page color? I remember not seeing it,2024-07-13T20:04:48Z,0,Neutral
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,A year for $9.99??? Y’all can shut your yaps lol that’s ridiculously affordable,2024-06-25T21:42:31Z,1,Positivo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,The only really I got goodnotes was because it wasn&#39;t subscription based. I was just getting used to a digital notebook when subscriptions were announced. I don&#39;t like the idea of them holding all my precious notes for ransom.,2024-06-11T18:37:29Z,0,Positivo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,Well I looked over and even tried the app for 2 days - I decided I didn’t like it and if I ever give it another shot it will have to be after they actually get those promised updates like password protection. 😅,2024-06-09T23:44:59Z,0,Positivo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,"GN5 was £7.99 as a one time purchase, so annoying",2024-06-08T12:40:18Z,0,Negativo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,I still can’t work it out. I’m finding this app really user UNfriendly.,2024-05-26T03:50:33Z,0,Negativo
SY_Cr8dUEKw,https://www.youtube.com/watch?v=SY_Cr8dUEKw,Does the audio recording feature offer time stamping?,2024-05-17T18:46:58Z,0,Neutral
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,I hope you learned something new! Let me know what are your favorite tips/hacks. If you need more time just slow the video down using the youtube speed settings,2023-04-28T13:56:41Z,169,Positivo
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,How do u draw so big when its small,2024-11-29T18:19:34Z,0,Neutral
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,You have to pay for this app?,2024-11-25T05:10:16Z,0,Negativo
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,Is it the good notes 6?😅,2024-11-12T11:38:02Z,0,Positivo
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,Where did you get that keyboard love thank GOD I FOUND YOUR PAGE BECAUSE GOD AND THE MOTIVATION I HAVE BEEN RECEIVING FROM YOUR PAGE IM GOING AFTER MY DREAMS AGAIN 🎉🎉🎉❤😊😊,2024-11-06T11:54:12Z,0,Positivo
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,May I ask which book tracker template you are using. I looked on happy downloads to buy it but I’m confused on which one it is,2024-10-29T07:17:02Z,0,Negativo
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,Theres goodnotes innsamsung tab s9+🎉,2024-10-27T02:38:43Z,0,Neutral
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,Oh my GOD I learned all these cute tips from you and it’s so cute you make my day…,2024-10-17T19:14:24Z,0,Positivo
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,Thank you. How did you get your background template like that? I may have missed it..,2024-10-10T19:53:16Z,0,Positivo
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,Thank you so so much. I&#39;ve learned so much from your video,2024-10-06T14:06:24Z,0,Positivo
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,"Thanks great video. Another great use of the collaborative link sharing is that you can share it with yourself to edit your own document on any Windows PC if you only have things synced on iCloud, and it updates on both platforms in a few seconds.",2024-10-03T11:15:59Z,0,Positivo
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,It goes too fast,2024-09-26T09:38:12Z,0,Neutral
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,Everytime tried to use scribble the keyboard pops out help,2024-09-17T22:20:57Z,0,Positivo
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,What font do you use?,2024-09-16T02:48:20Z,0,Neutral
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,Is it available on 10th generation ipad,2024-09-15T11:03:00Z,0,Neutral
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,Cool?,2024-09-15T02:49:00Z,0,Positivo
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,I tried several time n even bought icalander to drag n drop to the calendar and it won’t drag to the calendar. It just moves it around the planner. Why can’t i drag n drop to other apps? Btw I love this and learned so much and made my digital planner more efficient and fun!,2024-09-08T23:52:00Z,0,Positivo
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,can i add a comment in good note?,2024-09-03T02:44:20Z,0,Positivo
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,"Omggggg, this Video is amazing, you showed so many things I totally needed <br>Ty",2024-08-31T14:13:16Z,0,Positivo
LPGVTCwmlgc,https://www.youtube.com/watch?v=LPGVTCwmlgc,How do you download and import your own notebook templates and can you make it a video if possible,2024-08-30T23:48:06Z,0,Neutral
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,"What other videos would you like to see in the future? Let me know in the comments! 💕 My planner can be found here: <a href=""https://www.happydownloads.net/product/digital-planner-regular/"">https://www.happydownloads.net/product/digital-planner-regular/</a>",2024-12-04T14:37:02Z,1,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,Can you share the name of the font you use for your writing? Thank you…,2024-12-04T21:15:51Z,0,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,Love your videos ❤,2024-12-04T20:23:55Z,0,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,"Yay, thank you for sharing this video, it is wonderful.  I learn so much from you just by watching you work -- like, I am always picking up my hand or pencil from the zoom window and moving the zoom location box on the page itself --just saw from this, I can do it right in the zoom window, lol!!!!!   Thanks for your creativity, your talent, and your honest sincerity, the work you are sharing is very inspiring!  🎉🤗",2024-12-04T19:49:01Z,0,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,Hello ☺️<br><br>Which camera do you use to record your videos? And are the shorts taken in landscape format or portrait format? Thank you very much 😊,2024-12-04T18:47:50Z,0,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,"Hi I purchased your digital planner yeayy! I have question, so I use custom background but it doesn’t look like yours, my background got blocked and somehow got sent to the back, can I fix that? Or is it too late to fix it? 😢",2024-12-04T18:22:47Z,0,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,Its &quot;SKE&quot; du el NOT &quot;sche&quot; duel SMH,2024-12-04T17:27:09Z,1,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,Great video,2024-12-04T17:14:59Z,0,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,"the audio appears in Brazilian Portuguese. How do you put automatic AI into the country? Although it is from Portugal the Portuguese of Brazil is the same, what changes is the accent and a few words.",2024-12-04T16:18:17Z,0,Neutral
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,That is so cute,2024-12-04T16:02:27Z,0,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,This is great  Rina You are doing a great job this really helps Thank you,2024-12-04T15:44:25Z,3,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,Can you plss tell me how you build your digital planner<br>If its a link please send it to me I really need it,2024-12-04T15:30:17Z,1,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,If you see this i want to ask a question. What type is that ipad?😊,2024-12-04T15:24:18Z,1,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,When the world needed her she came back &lt;3,2024-12-04T15:22:59Z,8,Neutral
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,Great video Rina! Great ideas and tips on how to do.  Loved it!❤Happy Holidays!,2024-12-04T15:19:10Z,0,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,i would be able to do this but im a fat slob.,2024-12-04T15:17:10Z,0,Neutral
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,"Since when are you in Dubai, I live there too!",2024-12-04T15:11:30Z,0,Neutral
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,Hey rina ! I was wondering if you could do a &quot;Ipad accsessories u need &#39; video pls an updated vers 😊😊❤,2024-12-04T15:04:57Z,2,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,I love your videos  the only problem is urva bit slow but i love what u come up with❤😊,2024-12-04T15:00:53Z,2,Positivo
ni-qw_JETRI,https://www.youtube.com/watch?v=ni-qw_JETRI,"&quot;Success follows happiness, not the other way around.&quot;<br>Do what makes you happy, in other words. <br><br>Though, to be honest, people do need some level of financial security to feel happy. Financial success/making money does bring a certain level of financial security and peace of mind, and that does lead to happiness for most people. Once you go over a threshold, money doesn&#39;t matter anymore. Then you can do stuff that makes you happy, and that itself will bring success.",2024-12-04T14:52:22Z,1,Positivo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,I just began digital planning and this video was super helpful for beginner tip and tricks and to explain some of the icons on the toolbar. Thank you for this video!,2024-12-03T20:56:54Z,1,Positivo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,How can I organize similar topics together in the outline?,2024-11-30T20:19:57Z,0,Neutral
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,This video is excellent! It’s very thorough and well-presented.,2024-11-27T22:27:37Z,2,Positivo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,"Thank you so much, new user of Good Notes here!",2024-11-27T02:38:15Z,0,Positivo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,I can’t l have to pay,2024-11-23T10:20:06Z,0,Negativo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,"Great video, thank you so much!✌I learned a lot what can be done with it! I&#39;m just shocked how far tech has come, It&#39;s crazy! 🤯<br><br>I would like to tell two function tips which was key features for us to choose Goodnotes 6 over others, which you didn&#39;t mention at least on this video. First is screen share collaboration, which is unique at the moment for Goodnotes. When you share you document with co-worker, you both can see document on live and work it together. It&#39;s just superb feature to plan things with a team! <br><br>And second is that when you record and make notes on same time,  you can click&amp;hold note and listen record on spot when you made selected note. It&#39;s very useful when you go through like 1 hour meeting notes. And also if you listen recording and add notes they will be synced and time stamped with recording also!",2024-11-10T08:11:52Z,0,Positivo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,You can thankfully still buy Goodnotes 6 for a one-time fee.  I do not rent apps. If they ever go full subscriptions I will move to another app.,2024-11-01T05:21:20Z,1,Positivo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,Great tutorial.  Very helpful and easy to follow.  I would add some index marks in the future to make it easier to jump around in the video... but great job.,2024-10-29T17:57:08Z,1,Positivo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,Outstanding tutorial. Thanks,2024-10-27T19:05:25Z,0,Positivo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,Thank you so much!  This was so comprehensive and fun to learn.  thanks for taking the time to do this.,2024-10-24T14:57:46Z,1,Positivo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,Brilliant video - thank you so much! This has helped me to prepare for when my iPad arrives,2024-10-23T19:36:00Z,0,Positivo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,"Hi, what a brilliant video.  I’ve been really struggling with Goodnotes and was about to give up.  I’ve watched so many YT videos and none has been so straightforward and helpful as yours.  Most just seem to want to demonstrate how clever they are and how quickly they can flip their pencil around the page, leaving the viewer/learner none the wiser, just more baffled.<br><br>You’ve obviously really thought about your viewers, so a huge thank you!",2024-10-20T17:03:50Z,10,Positivo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,Where do you get the pen you are using.,2024-10-16T02:12:09Z,0,Neutral
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,"You speak too fast.  Could you p,ease slow down a bit .",2024-10-16T02:09:54Z,1,Neutral
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,Thank you so much for this tutorial. Its very helpful.,2024-10-12T04:01:32Z,0,Positivo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,Is there a way to lock objects in place?,2024-10-10T00:40:20Z,0,Neutral
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,Thank you,2024-10-08T17:49:28Z,0,Positivo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,Great tutorial for Goodnotes!  Thank you!,2024-10-06T16:57:24Z,1,Positivo
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,"<a href=""https://www.youtube.com/watch?v=j7Rzx-_AzQY&amp;t=840"">14:00</a>",2024-09-29T12:42:40Z,0,Neutral
j7Rzx-_AzQY,https://www.youtube.com/watch?v=j7Rzx-_AzQY,"<a href=""https://www.youtube.com/watch?v=j7Rzx-_AzQY&amp;t=555"">9:15</a>",2024-09-29T11:44:59Z,0,Neutral
RdHDWXQBy2s,https://www.youtube.com/watch?v=RdHDWXQBy2s,I switched to goodnotes after 7 years because the iCloud backup was so shitty on notability. Even with the subscription it would take days for something I uploaded on my phone to appear on my iPad. So far goodnotes is 1000x better at syncing between devices,2024-11-18T04:25:33Z,1,Negativo
RdHDWXQBy2s,https://www.youtube.com/watch?v=RdHDWXQBy2s,Love good notes 6 once I learned the Text box feature,2024-11-16T23:43:52Z,0,Positivo
RdHDWXQBy2s,https://www.youtube.com/watch?v=RdHDWXQBy2s,I like both,2024-11-16T23:26:35Z,0,Positivo
RdHDWXQBy2s,https://www.youtube.com/watch?v=RdHDWXQBy2s,Actually  like Both outlive notability,2024-11-02T01:16:46Z,0,Positivo
RdHDWXQBy2s,https://www.youtube.com/watch?v=RdHDWXQBy2s,I just buy my first iPad (iPad 2024 M2) and I feel like the writing in Goodnotes is slow. Isn&#39;t easy for notes taking in class. Does anyone has this problem. I think I&#39;m going to choose Notability because of that,2024-10-05T16:32:02Z,0,Positivo
RdHDWXQBy2s,https://www.youtube.com/watch?v=RdHDWXQBy2s,How about privacy?<br>Is there an app that does not sneak into your notes? even with the paid version! 😢<br>Is there an app that explains in clear terms what they do and not do with your data?,2024-09-23T16:23:38Z,0,Positivo
RdHDWXQBy2s,https://www.youtube.com/watch?v=RdHDWXQBy2s,Apple notes is the king,2024-09-04T08:56:44Z,1,Neutral
RdHDWXQBy2s,https://www.youtube.com/watch?v=RdHDWXQBy2s,"Hello, I have one question we are unable to export audio file in Goodnotes and notability?",2024-08-20T06:09:31Z,1,Neutral
