ID del Video,URL,Comentario,Fecha de Publicación,Likes del Comentario,Sentimiento
oTahLEX3NXo,https://www.youtube.com/watch?v=oTahLEX3NXo,"oh man, with this beautiful voice i can rewatch this a 1000 times.  🥰",2024-07-01T20:42:29Z,0,Positivo
oTahLEX3NXo,https://www.youtube.com/watch?v=oTahLEX3NXo,"Not sure which company is in the Demo, but apparently they really don&#39;t like hiring White men...",2024-06-27T02:26:25Z,0,Positivo
oTahLEX3NXo,https://www.youtube.com/watch?v=oTahLEX3NXo,"If I ever become a software developer , I would aspire to make tools like Notion.<br>Damn , the software is flawless.",2024-06-26T13:38:41Z,0,Positivo
oTahLEX3NXo,https://www.youtube.com/watch?v=oTahLEX3NXo,"So it is OneNote, but not free?",2024-06-16T22:35:14Z,0,Negativo
oTahLEX3NXo,https://www.youtube.com/watch?v=oTahLEX3NXo,Who is the voice actor for this they sound so familiar. I am sure I&#39;ve seen a cartoon with them in before or someone who sounds similar and I can&#39;t place it. Anyone got any ideas..😊,2024-06-04T00:46:47Z,0,Positivo
oTahLEX3NXo,https://www.youtube.com/watch?v=oTahLEX3NXo,Major issue í faced is that it’s taking a whole lot of time to set things-up initially which for pEOPLE RUNNING ON A TIGHT SCHEDULE finds hell lot difficult.,2024-04-22T12:20:12Z,0,Negativo
oTahLEX3NXo,https://www.youtube.com/watch?v=oTahLEX3NXo,Notion is too slow both on pc and on the browser. Am considering switching to another tool,2024-04-19T19:42:26Z,1,Neutral
oTahLEX3NXo,https://www.youtube.com/watch?v=oTahLEX3NXo,✅W,2024-04-14T10:12:16Z,0,Neutral
oTahLEX3NXo,https://www.youtube.com/watch?v=oTahLEX3NXo,Notion is wonderful,2024-04-13T09:30:55Z,0,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,"Happy Friday friends! After many requests: here&#39;s My answer to the overcoming the overwhelm of getting started in Notion FAST!  Fast track the initial learning curve?!📣 Grab my free Notion Tasks Template here <a href=""https://www.bettercreating.com/taskmanager"">https://www.bettercreating.com/taskmanager</a> &amp; check out my Essential Template collection here: <a href=""https://www.bettercreating.com/notionessentials"">https://www.bettercreating.com/notionessentials</a> Cheers!",2024-03-29T17:13:22Z,7,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,"This is the best Notion tutorial so far, others are just basic to dos or checklist 😅 and focus more on aesthetics.",2024-12-04T11:43:13Z,0,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,"I&#39;ve been a mac user for years, and most of these were totally new and i can&#39;t wait to get acquainted w them. Thanks!",2024-11-25T18:05:15Z,0,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,HI do you have any Black Friday offer pricing - on your NOTION LIFE OS BUNDLE......?,2024-11-16T16:32:02Z,0,Neutral
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,why when I get a new &quot;topic&quot; as &quot;none&quot; status it doesnt appear in the review tab under none? (&quot;rookie&quot; is working..),2024-11-10T08:40:40Z,0,Neutral
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,I’ve watched so many videos on how get started and this is the first time a video explains it well and without being overwhelming,2024-11-02T18:22:06Z,0,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,Which keyboard you are using,2024-10-27T21:08:25Z,0,Neutral
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,"I was doing great with the follow along until we got to connecting the databases to the home page, they must have new updates that don’t match what I saw but I’ve learned a few tips :)",2024-10-25T22:51:37Z,0,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,Far too complicated,2024-10-16T23:11:42Z,0,Neutral
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,"Very helpful, thank you!",2024-10-13T19:47:45Z,1,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,This IS overwhelming but it&#39;s super helpful. Glad I didn&#39;t give up watching the video.,2024-10-13T15:41:23Z,2,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,great video :),2024-10-13T12:54:32Z,0,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,Can&#39;t thank you enough for this most inspiring and highly useful introduction to Notion!,2024-10-10T13:02:07Z,0,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,"I quit Notion (with sadness) several years ago to use Craft instead, since you could use it in the iPad much better than Notion. But I´ve missed it! Then I migrated over to Amplenote, and I love the functionality of creating tasks from anywhere but it´s so UGLY I can´t get used to it (it´s been a month or so...). Now considering going back to Notion! And it looks like I could do it all in the free plan??",2024-10-10T12:56:34Z,0,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,Thank you.  This is the perfect intro to Notion,2024-10-04T18:13:56Z,0,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,"Great overview, great help... still very fast.  For a first few hours with Notion user, it almost was more confusing.  It di however give me the nuggets of info I needed to dig into specific topics a little further.",2024-10-03T13:47:08Z,1,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,"Here I am AGAIN.....probably the 3rd or 4th time TRYING to not get overwhelmed by what Notion looks like right out of the gate. I think I am ADHD too but the biggest frustration is trying to UNDO something I accidentally did and it&#39;s NOT &quot;undoing&quot; it.  So I end up losing what that template looked like that I really liked! <br><br>UG. I feel like Notion is the &quot;WordPress&quot; of organization apps - and I HATE WordPress yet I have built sites on PayHip, Squarespace, Wix, Google Sites - all from the ground up. <br><br>But for Notion - I feel like I can&#39;t seem to find a video that is just SO SIMPLE for Beginner &quot;Beginners.&quot; Everyone shows NOtion videos for Intermediate Users - those already using it that just may want to see another person&#39;s organizing. <br><br>Sunsama, on the other hand is just so simple to look at. <br><br>BUT, the Idea of using ONE APP for everything is great! The idea of adding images for visuals like &quot;Trello&quot; is also what I want.",2024-09-24T11:36:10Z,0,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,"first minute, and i got a headache",2024-09-23T06:25:33Z,0,Neutral
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,Thank you. Overwhelmed but confident that I&#39;ll get it.,2024-09-18T22:00:24Z,0,Positivo
l0P6SPZOI-U,https://www.youtube.com/watch?v=l0P6SPZOI-U,Maybe I&#39;m not understanding something here but it seems like setting these tasks up takes longer than maybe doing a task.  It is in itself a task and should be placed on the tasks database.,2024-09-18T19:23:55Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,Thank you for restoring my sanity hahaha!!! You made this so easy.,2024-12-04T10:02:30Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,Amazing! I set up my notion dashboard in just a few minutes thanks to this.,2024-12-04T08:40:39Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,"the red mark on your forehead in the introooo?? I’m sorry, or if it’s makeup, I’m impressed by the detail!",2024-12-03T19:36:52Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,Thankyou so much. Such a well crafted and well presented one. Really inspiring as to how much time and effort you put into recording this.,2024-12-02T11:05:41Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,This was a really clear and helpful video. Truly a wonderful Notion Primer! I&#39;m feeling excited to get started and way more confident than I did before I watched this! Really awesome job!,2024-12-02T00:21:03Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,visual keyboard,2024-12-01T09:32:16Z,0,Neutral
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,how did put the later images in ?,2024-12-01T05:21:07Z,0,Neutral
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,"Notion has been quite a headache for me, I can’t wait to retry using the app with all that I have learned from this video. Thank you.",2024-11-29T20:04:08Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,I don&#39;t know what I am doing here I just saw that you are a pretty girl and I wanted to watch you 😭♥️,2024-11-29T07:08:29Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,"Great help, thanks 🥰",2024-11-28T08:44:41Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,It was really helpful thanks✨💓,2024-11-25T12:35:41Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,Admittedly I have used notion for years and carelessly nested pages inside pages. I like this dashboard setup. Thanks for sharing this as a starting point for me.,2024-11-24T01:22:22Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,"Hi, I just wanted to leave a note to say that your youtube video came out second nex to Notion&#39;s video about a &quot;beginner&#39;s guide&quot; and this was surprisingly not just easy to understand but also very pleasant and cool to watch. I am impressed with your video guide including a little ball of your expressions and I gave u a follow!",2024-11-23T18:38:29Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,akka you are so pretty,2024-11-23T14:16:53Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,"Hey guys! New here, wanted to know that what exactly is second brain. I went to their website after seeing a recommendation on Pinterest app. All I got was some email (ngl very useful emails). it was 6-day course or something. can someone explain to me exactly what it is?",2024-11-19T18:50:13Z,1,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,Thank you! I was tempted to buy $19 worth of notion templates online and from your video I was able to recreate and tweaked some of my favourite templates! I learned to add widgets toooo~~~ I love it soo much!!,2024-11-18T14:25:18Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,&quot;you can skip im not offended&quot; girl how could i skil someone pretty? ❤❤,2024-11-18T03:27:26Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,Great video,2024-11-17T18:41:38Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,Your content is great. Your dramatic flair sets it apart. Well done.,2024-11-17T12:56:50Z,0,Positivo
FrhFvIsq86g,https://www.youtube.com/watch?v=FrhFvIsq86g,I love this it was so useful thank you ❤,2024-11-15T23:27:41Z,1,Positivo
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,"Follow-up video with10 more Notion Calendar tips: <a href=""https://www.youtube.com/watch?v=msGGSIqcumk"">https://www.youtube.com/watch?v=msGGSIqcumk</a>",2024-01-26T21:40:32Z,11,Neutral
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,"Non starter for me, doesn’t support Apple Calendar.",2024-12-04T01:22:45Z,0,Positivo
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,"Never had issues with withdrawals at 4rabet, they really make sure it&#39;s quick 🏎️💨",2024-12-02T09:52:54Z,0,Positivo
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,"Friends, have you seen how 4ra got so many options for deposit? Can put money from anywhere 🌍💸",2024-12-02T09:52:53Z,0,Positivo
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,"Just used 4ra for withdrawal, money came so fast it&#39;s like magic 😮💨",2024-12-02T09:26:37Z,0,Positivo
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,"How do you switch a year? If I want to go back 2 years, should I keep clicking on the previous month button until I reach where I want?",2024-11-17T09:41:43Z,0,Positivo
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,"Hi Thomas,<br><br>I came across a use case that might be worth suggesting to Notion for Notion Calendar. I have a task database with two views that I integrated into Notion Calendar as two separate calendars: one for open tasks and another for closed tasks. While I can move a task from the &quot;Open Tasks&quot; calendar to the &quot;Closed Tasks&quot; calendar, I wish the action would automatically update the &quot;Done&quot; checkbox or Kanban status to match the filters for the respective calendar.<br><br>Could you suggest this to the Notion team? Alternatively, where should I submit a feature request for Notion to consider?",2024-11-15T16:27:40Z,0,Positivo
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,Can I set up teammates calendars? I saw that you have made them custom emails with your business name? Also Am I able to add timeszones? I also have teammates accross the world,2024-11-15T10:08:59Z,0,Neutral
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,Does this have to be done from a desktop or can it be done from a mobile device? I can’t seem to add my notion calendar to my notion workspace…,2024-10-07T20:44:04Z,0,Neutral
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,"Hey there! Great video but I have a quick question. How do you select two calendars for a single event? Say for example, you had the calendars &#39;Habit&#39; and &#39;To-Dos&#39; and an event to &#39;Finish journal&#39;, how do I select both calendars ( &#39;Habit&#39; and &#39;To-Dos&#39; ) for this single event ( &#39;Finish journal&#39; )? I accidentally did for an event but don&#39;t how I did, and now I need to do it for my other events. Please help. Thank you.",2024-09-30T22:17:24Z,0,Positivo
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,"How can I see team calendars as it is shown in <a href=""https://www.youtube.com/watch?v=Cwk6l7q-QcI&amp;t=496"">8:16</a>?",2024-09-27T21:54:12Z,0,Neutral
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,How do I get the Cursor you use in this video ?,2024-08-31T10:03:21Z,0,Neutral
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,Features I think they should really add:<br>- the ability to colour code individual tasks (i.e. red for important tasks)<br>- checking off tasks directly in the calendar app<br>- a short description for each task<br>- better support for the iPad app (it&#39;s really bad)<br><br>- integrating the notion calendar into notion,2024-08-24T18:50:29Z,0,Positivo
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,"Thanks for the video, started to try it. I like it mostly. BUT the biggest downside is that the time blocks are sooooo small... I would like to make the time blocks higher, so I could more accurately add the tasks to the calendar. 1 line is 30 min... it should be at least 1 hour. I mean the best would be if we could see the view there is now but also expand it and do more detailed time planning. Is there a way to do that?",2024-08-09T07:35:11Z,0,Positivo
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,is it possible to integrate the outlook calendar to the notion calendar somehow?,2024-06-27T00:02:13Z,0,Neutral
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,Add more if you see more shortcuts  ....<br><br>Ctrl + K  = Context <br>T = Today <br>W = Week <br>M = Month<br><br>P = Overlay team calendar,2024-06-23T04:22:34Z,0,Neutral
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,dude now they all know about the hulk serum because its on the internet,2024-06-06T21:47:59Z,0,Neutral
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,"Hi , I need help for the time blocking , I can&#39;t do the &quot;block event feature&quot; like on <a href=""https://www.youtube.com/watch?v=Cwk6l7q-QcI&amp;t=671"">11:11</a>",2024-06-02T09:51:25Z,0,Positivo
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,"Hi Thomas, I cannot view Notion Calendar in full screen on my iPad Pro. May be when this will be available? For now any other workaround solution?",2024-05-17T11:47:13Z,0,Positivo
Cwk6l7q-QcI,https://www.youtube.com/watch?v=Cwk6l7q-QcI,Thank you Thomas for that informative video. :)<br>Im just starting with notion and i also want to integrate the notion calender in my daily life. I think its a great tool! <br>The connection of my task and the calender is working so far. When i use my notion calender app on my phone im not able to see the dates of notion or the connection to my datasets of notion. Do you know how to solve it?<br>Thanks you very much<br>best regards <br>Philipp,2024-05-06T15:58:35Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,"✅ Get Notion: <a href=""https://notion.grsm.io/rffva4tr71ax"">https://notion.grsm.io/rffva4tr71ax</a><br>📩 Get the latest high-quality tutorial and tips and tricks videos emailed to your inbox each week: <a href=""https://kevinstratvert.com/newsletter/"">https://kevinstratvert.com/newsletter/</a><br>(Some links are affiliate links. Purchasing through these links gives me a small commission to support videos on this channel. The price to you is the same.)",2022-10-31T16:23:46Z,63,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,Nice explanation,2024-11-23T12:48:10Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,"I&#39;ve been using Sublime Text to write a daily journal, but I wanted to add pictures, so I tried OneNote, but I wasn&#39;t satisfied with it. Then I heard of Notion, but the YouTube tutorials I watched were too fast-paced and complicated. Your video and explanations were fantastic! They made Notion so much easier to understand.  Thank you.",2024-11-23T07:13:21Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,Hey thanks,2024-11-18T23:07:01Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,"Thank you for sharing. Very useful.  A quick question - what is the main difference with OneNote?  If someone is already &quot;established&quot; in OneNote, is it worth a switch?  Thanks again.",2024-11-17T14:26:14Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,"I agree with another comment, that this is a great video as it explains what all the sections do and what to do with them.  Thank you!",2024-11-05T01:06:21Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,"As a web designer, this is like having your own personal website without being connected to the internet.  Interesting.",2024-11-05T01:05:07Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,Thank you. Finally found what I was looking for.,2024-10-26T20:40:58Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,Tried to use it before and get confused..now this look easy to try again..thnk u for simplify it.,2024-10-26T18:09:50Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,"how does someone become the kind of person you are, who creates, organizes, is consistent, intelligent, successful",2024-10-22T17:58:58Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,u are wasting my time.u said 3 things in 10 minutes,2024-10-08T09:35:47Z,0,Negativo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,Thanks for this video. Your presentation style is easy to follow. I feel less intimidated to try Notion now. Thx!,2024-10-07T22:43:42Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,"thanks, i am now able to use Notion after watching this",2024-10-04T11:07:20Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,"explained well, thanks for the tutorial, bro.",2024-10-01T03:37:51Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,So detailed,2024-09-30T14:44:34Z,0,Neutral
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,So it’s pretty much Microsoft SharePoint?,2024-09-29T12:39:02Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,This was really really good.,2024-09-26T20:13:41Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,nothing easy about motion even talking about it,2024-09-23T07:25:59Z,0,Negativo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,Super helpful! Thanks so much!,2024-09-22T23:54:05Z,0,Positivo
hbxQw4LQwws,https://www.youtube.com/watch?v=hbxQw4LQwws,Super helpful! Thanks so much!,2024-09-22T23:53:54Z,0,Positivo
