ID del Video,URL,Comentario,Fecha de Publicación,Likes del Comentario,Sentimiento
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,😂,2024-12-02T08:11:02Z,0,Neutral
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,Keep em coming,2024-11-28T15:23:32Z,1,Neutral
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,I looove how every ithem in such videos is as vulvic as possible🙌,2024-11-28T14:30:03Z,0,Neutral
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,Eslo que pere se es pen es guebo,2024-11-25T22:39:37Z,0,Neutral
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,U needed to test the first gadget 😅,2024-11-24T12:47:54Z,0,Neutral
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,haha that intro was really funny,2024-11-24T05:17:56Z,0,Positivo
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,Am i the only dirty minded one who sees the first one😊,2024-11-20T06:44:20Z,0,Negativo
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,Fraud company don&#39;t use this is worst worst quality order in 10 pieces companies sending one piece only local item,2024-11-20T03:57:48Z,0,Negativo
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,I&#39;m really confused. What about Yoda?,2024-11-20T01:20:42Z,0,Negativo
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,So helpful,2024-11-16T03:37:45Z,0,Positivo
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,"Well,well,well.",2024-11-14T11:50:48Z,0,Neutral
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,Ahhhhhhh ahhhhhh,2024-11-14T10:09:41Z,0,Neutral
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,What is the first thing for?,2024-11-12T18:00:52Z,0,Neutral
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,The start got me thinking,2024-11-12T10:43:53Z,0,Neutral
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,"* <a href=""https://youtube.com/@gadgetsbroexpert?si=R4RzvIiEzwkWtrN9"">https://youtube.com/@gadgetsbroexpert?si=R4RzvIiEzwkWtrN9</a> *",2024-11-11T08:38:41Z,0,Neutral
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,🌚🌚,2024-11-10T13:31:39Z,1,Neutral
Bvh9f0QDI2g,https://www.youtube.com/watch?v=Bvh9f0QDI2g,가랑이 사이에 끼는 베개 요물이네요,2024-11-10T08:19:58Z,0,Neutral
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,"All products can be found on <a href=""http://www.justicebuys.com/"">www.justicebuys.com</a> 🫶🏻 THANK U for 800k followers OMG ❤",2024-02-28T20:31:17Z,3763,Positivo
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,This short does not feel good. Lol. 🥴😭😹,2024-12-04T20:26:05Z,0,Negativo
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,Rules: Don&#39;t use your phone while driving <br>Me: Opens a whole freakin laptop,2024-12-04T19:16:32Z,1,Neutral
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,People who see Jonny sings,2024-12-04T16:15:32Z,0,Neutral
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,Bro thought we didn’t notice the spider 😂nice try buddy😢😅😊,2024-12-04T12:07:58Z,0,Neutral
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,I rlly need that broom,2024-12-03T23:06:02Z,0,Neutral
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,EVERYONE TALKING ABT OTHER ACTIVITIES NO ONE TALKING ABT FAKE SPIDER IN CUCUMBERS,2024-12-03T18:56:49Z,0,Negativo
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,Those who saw Johnny sins👺👺👺,2024-12-03T14:39:34Z,0,Neutral
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,Bro there is spider in your soucer,2024-12-03T14:10:19Z,1,Neutral
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,a broom with a vacuum so you don’t have to use a dustpan… what’s the point of the broom part then,2024-12-03T10:37:51Z,1,Neutral
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,nobodys going to talk about the squid buttplug?,2024-12-03T05:54:11Z,0,Neutral
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,The pots with removable handles are actually a really good idea,2024-12-02T18:37:23Z,0,Positivo
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,The spider 💀,2024-12-02T13:22:47Z,0,Neutral
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,"<a href=""http://www.youtube.com/results?search_query=%23khabylame"">#khabylame</a>",2024-12-01T22:26:22Z,0,Neutral
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,I&#39;m here because I&#39;m curious about the amazon finds.<br>You&#39;re here because of the thumbnail.<br>We are not the same.,2024-12-01T16:56:39Z,0,Positivo
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,The spider on the cucumber 💀💀,2024-12-01T16:07:15Z,0,Neutral
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,ARE WE NOT GOING TO TALK A BOUT OW HE REFILLS THE COLONGE SPRAY,2024-12-01T16:01:11Z,0,Neutral
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,Americans : Amazon finds <br>Indians : * jugaad *,2024-12-01T09:21:53Z,0,Positivo
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,The fact that i opened the comment to make my brain useful bc its 3am,2024-12-01T08:52:59Z,0,Positivo
XeML16BwHnw,https://www.youtube.com/watch?v=XeML16BwHnw,when you want your car desk but then you cant honk at other people,2024-12-01T05:18:27Z,0,Positivo
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,"All products can be found on <a href=""https://www.justicebuys.com/"">https://www.justicebuys.com</a> 🙌🏻😁",2023-06-01T21:02:54Z,1208,Neutral
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,<b>Invites friend over</b> Hey btw I have reusable tp <b>Friend then needs to poop</b> Oh I used all the reusable tp now what,2024-12-04T13:50:55Z,0,Positivo
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,He put the ranch in the air fryer,2024-12-03T13:43:22Z,0,Neutral
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,You look like Paxton hall yoshida from never have I ever,2024-11-30T18:50:46Z,0,Positivo
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,Bor,2024-11-29T02:59:27Z,0,Neutral
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,Jesus loves y’all Jesus died for you<br>John 3:16,2024-11-27T03:09:21Z,1,Positivo
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,You mean 3 rows of beverages and 2 rows of lead poisoning right?,2024-11-27T00:16:04Z,1,Negativo
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,DID NOBODY SEE THE PRIME ON THE REFRIGIRATOR,2024-11-26T09:39:18Z,0,Neutral
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,Him just casually putting plastic in the air fryer,2024-11-24T20:48:39Z,0,Positivo
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,If I see reusable toilet paper in a house that bitch is getting burned down,2024-11-24T08:55:55Z,0,Negativo
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,Imagine being as useless as him,2024-11-20T06:48:49Z,0,Negativo
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,Gdge,2024-11-18T08:03:55Z,0,Neutral
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,CLICK DA CLEEK,2024-11-18T01:56:14Z,0,Neutral
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,why does he have Shrek on his computer😅,2024-11-18T01:32:19Z,0,Neutral
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,A shit,2024-11-17T18:47:53Z,0,Negativo
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,Ok OK I gotta tell amazon but I don&#39;t really know how Why is there delivery so long just to do 1 order like literally they have the slowest truck on earth even a snail can be dead A snail can be beat it It is so slow it is slower than a sloth I don&#39;t even get it like wondering they&#39;re taking like 1 hour taken,2024-11-17T18:47:10Z,0,Positivo
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,He put the container of ranch in the air frier,2024-11-17T14:03:16Z,0,Neutral
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,No one noticed shrek on his computer💀,2024-11-16T17:16:53Z,0,Negativo
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,The toilet paper is a crime,2024-11-15T06:22:01Z,0,Negativo
7KHt0TshT2Q,https://www.youtube.com/watch?v=7KHt0TshT2Q,My soul left my body when i saw the air fryer plates 😱,2024-11-14T06:26:15Z,0,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,Plopi 😊😊😊😊❤😊❤😊❤😊,2024-12-04T21:56:17Z,0,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,Sonic,2024-12-04T21:35:27Z,0,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,😂😂😂❤,2024-12-04T19:32:47Z,0,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,you,2024-12-04T18:56:22Z,0,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,HI GUYS,2024-12-04T18:47:12Z,1,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,Why Kat is saying that Alex is fat?Alex is like his twin brother,2024-12-04T18:42:46Z,1,Positivo
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,I think the hedgehog name can be Rosie,2024-12-04T18:25:35Z,0,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,Hgmxhlfi😂😂ghlmgv🎉hfbk😂😂ghbccccjk😂😂😂vjd😂🎉fjjfhkkxnckhchkv🎉😂😂😂😂❤😂,2024-12-04T18:07:36Z,0,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,Milakot,2024-12-04T18:04:42Z,1,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,Frosukfdtd,2024-12-04T18:03:43Z,1,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,Are you twins,2024-12-04T17:52:01Z,0,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,Happy 100M❤🎉,2024-12-04T17:11:45Z,0,Positivo
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,¡Hello!❤,2024-12-04T17:09:56Z,0,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,"Gonna be tired or something, Tyler, I mean thanks Jimbo childhood snowing, like Tyler, am I a YouTuber?",2024-12-04T17:00:07Z,0,Positivo
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,Table,2024-12-04T15:07:57Z,0,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,ereselmejor,2024-12-04T14:56:54Z,1,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,You should name him George,2024-12-04T14:39:06Z,0,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,"Sonic, sonic",2024-12-04T13:58:37Z,0,Neutral
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,Sonic the best,2024-12-04T13:34:00Z,0,Positivo
tjobI43dbTU,https://www.youtube.com/watch?v=tjobI43dbTU,No Canada yes Türkiye,2024-12-04T12:46:41Z,0,Positivo
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Purple or blue❤❤❤❤❤❤ and I like the video❤,2024-12-04T21:49:57Z,0,Positivo
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Pink or blue and I liked and subscribed,2024-12-04T21:21:01Z,0,Positivo
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Red,2024-12-04T21:02:25Z,0,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Purple,2024-12-04T20:57:01Z,0,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,🎉🎉🎉🎉😂😂😂,2024-12-04T20:49:08Z,1,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Black pleaseeeeeeeeeeeeeees<br><br>YOU ARE THE BEEEEEEEEEST,2024-12-04T20:36:41Z,0,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Red and black,2024-12-04T20:19:44Z,0,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Black,2024-12-04T20:08:58Z,0,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Cream cream,2024-12-04T20:08:38Z,0,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Black,2024-12-04T20:00:49Z,0,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Sabes ablar spanish,2024-12-04T20:00:40Z,0,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Red,2024-12-04T20:00:23Z,0,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,7ع7ع7ع7ع7,2024-12-04T19:58:14Z,0,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Pink please,2024-12-04T19:41:49Z,0,Positivo
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Гьаргь,2024-12-04T19:38:33Z,0,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Grey please,2024-12-04T19:33:19Z,0,Positivo
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,"😢😮😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂ai<br><br><a href=""https://www.youtube.com/watch?v=GbUNiN-cl0o&amp;t=426"">7:06</a>",2024-12-04T19:33:05Z,0,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Yo ayul y verde,2024-12-04T19:31:53Z,0,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,Bleu ❤❤❤❤❤❤❤❤❤❤❤❤😂😂😂😂😂😂😂😂😂😂🎉🎉🎉🎉🎉🎉🎉🎉🎉😢😢😢😢😢😢😢😢😢😢😢😮😮😮😮😮😮😮😮😮😅😅😅😅😅😅😅😅😊😊😊😊😊😊,2024-12-04T19:28:41Z,0,Neutral
GbUNiN-cl0o,https://www.youtube.com/watch?v=GbUNiN-cl0o,White,2024-12-04T19:00:16Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,We are fnaf,2024-12-04T12:04:32Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,🇰🇿😢😢🍫❌😭😭😭😭😭,2024-12-04T04:14:44Z,1,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,Mr beast🎉🎉🎉,2024-12-03T22:14:30Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,TOPik,2024-12-03T01:45:38Z,1,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,"<a href=""https://www.youtube.com/watch?v=wUoxbm9MUc0&amp;t=122"">2:02</a> contexto: furro",2024-12-02T03:18:37Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,Pica,2024-12-01T22:19:22Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,Dessus de moi pour me dire comment,2024-12-01T16:22:22Z,0,Negativo
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,anyone in 3069,2024-12-01T09:05:28Z,1,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,Why are the vegetables so much?,2024-12-01T02:36:17Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,Mr.beast My name is Logan,2024-12-01T00:05:30Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,Mr Bean puede venir a mi caca soy Dominicana,2024-11-30T23:14:20Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,:&gt;:&gt;:&gt;:&gt;,2024-11-30T17:55:47Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,Hola beast como estas,2024-11-30T17:49:49Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,สรุป and market,2024-11-30T13:17:15Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,indonesia😅,2024-11-30T08:45:15Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,Please help me  a im  Indian up moradabad thakurdwara freednagar,2024-11-30T08:42:25Z,0,Positivo
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,Put my lasagna on,2024-11-30T06:17:57Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,"Investing in stocks is planting a tree for your future; with patience, it will bear fruit.&quot;",2024-11-30T00:59:52Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,Me,2024-11-30T00:51:28Z,0,Neutral
wUoxbm9MUc0,https://www.youtube.com/watch?v=wUoxbm9MUc0,"<a href=""https://www.youtube.com/watch?v=wUoxbm9MUc0&amp;t=70"">1:10</a> <a href=""https://www.youtube.com/watch?v=wUoxbm9MUc0&amp;t=70"">1:10</a> <a href=""https://www.youtube.com/watch?v=wUoxbm9MUc0&amp;t=70"">1:10</a> ❤😢😢😮🎉🎉🎉🎉",2024-11-28T20:09:13Z,0,Neutral
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,"Bookmark <a href=""http://consumerbuff.com/"">consumerbuff.com</a> for new gadgets every week 😎",2023-10-10T04:57:41Z,7307,Neutral
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,I like the USA lce mold,2024-12-04T15:10:39Z,0,Positivo
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,"&quot;kitty, you can has cheeseburger&quot;<br><br>literally what i thought of when he said cheeseburger",2024-12-04T08:49:13Z,0,Neutral
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,if u get that grenade bottle for the airport the guards will notice,2024-12-04T03:51:24Z,0,Neutral
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,I am nine and I love spam,2024-12-04T02:09:56Z,0,Positivo
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,"Ah yes, I always wanted to drink the U.S.A",2024-12-04T01:03:32Z,0,Positivo
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,I want the United States 🇺🇸,2024-12-03T16:39:24Z,0,Positivo
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,"&quot;What ice would you like in your drink sir , Sphere or standar- <br>O     h      i    o.<br>Excuse m-<br>A   l   a   s   k  a&quot;",2024-12-03T09:40:42Z,0,Positivo
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,I have the 8th one!                                                         <br><br><br><br><br><br>(Yall better not say WhO AsKEd),2024-12-03T09:12:33Z,0,Positivo
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,"“Each state.” Ah yes, the state of New England. Also, remember 100 years ago when we refused to buy Alaska and didn’t invade Hawaii. Good times.<br><br>Just notices Virginia is United, implying the civil war didn’t happen. And Pennsylvania, New York, and New Jersey are unified into the most influential state in history.",2024-12-03T03:13:33Z,0,Positivo
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,Need hamburger 🍔 pillow NOW 😂,2024-12-02T19:21:34Z,0,Neutral
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,Big size 😂😂😂,2024-12-02T15:59:52Z,0,Neutral
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,Wow I wish I could Amazon!<br><br>Dig trickle out!,2024-12-02T14:43:00Z,0,Positivo
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,I want every product but I won’t use the boxing bag for boxing it’s gonna be decoration,2024-12-02T08:24:26Z,1,Positivo
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,“ it’s shaped like a grenade. It’s pretty handy for traveling.” BOY U CRAZY,2024-12-01T21:39:32Z,0,Positivo
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,I like how the burger looks like it’s eating him,2024-12-01T18:43:16Z,0,Positivo
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,The plastic in the plastic alerting machine when pasta is cooked will melt and if we eat it we will die like how we will cook,2024-12-01T15:56:25Z,0,Negativo
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,‘MERICAAAAA 🦅🦅🦅🦅🦅🔥🔥🔥🔥,2024-12-01T14:34:28Z,0,Neutral
OaOp-nvbAzc,https://www.youtube.com/watch?v=OaOp-nvbAzc,Im okay maybe,2024-12-01T05:41:21Z,0,Positivo
