ID del Video,URL,Comentario,Fecha de Publicación,Likes del Comentario,Sentimiento
eFhdZoYtSlM,https://www.youtube.com/watch?v=eFhdZoYtSlM,Que precio cubre colchón kin day,2024-11-18T01:20:01Z,0,Neutral
eFhdZoYtSlM,https://www.youtube.com/watch?v=eFhdZoYtSlM,Buenas noches disculpe yo ya tenia esa aplicacion y se me descompuso mi cel y se me borro todo alguna ayuda tendre para reponerla gracias,2024-11-04T04:54:12Z,0,Neutral
eFhdZoYtSlM,https://www.youtube.com/watch?v=eFhdZoYtSlM,"Que tal bro tengo una duda<br>El precio siempre aparece en  dolar$, osea ese es el precio de un artículo o siempre ponen signo de $ aun que sea la moneda nacional de cada pais  a la que se refiere Gracias por el video espero puedas aclarar mi duda",2024-10-26T05:18:00Z,0,Neutral
eFhdZoYtSlM,https://www.youtube.com/watch?v=eFhdZoYtSlM,A los de MercadoLibre ni los compren por qué su gente trabajadora roba,2024-10-25T13:13:12Z,0,Neutral
eFhdZoYtSlM,https://www.youtube.com/watch?v=eFhdZoYtSlM,Contratan a pura gente principiante y ratera los de MercadoLibre claramente,2024-10-25T13:12:52Z,0,Neutral
eFhdZoYtSlM,https://www.youtube.com/watch?v=eFhdZoYtSlM,Trabajadores de MercadoLibre son unos rateros así de fácil,2024-10-25T13:12:37Z,0,Neutral
eFhdZoYtSlM,https://www.youtube.com/watch?v=eFhdZoYtSlM,En Nicaragua  funciona mercado  libre ? .,2024-10-11T02:14:49Z,0,Neutral
eFhdZoYtSlM,https://www.youtube.com/watch?v=eFhdZoYtSlM,Es un dolor de muela comprar en esa plataforma que idiotez,2024-09-23T19:34:04Z,0,Neutral
9KBzwO_LmSM,https://www.youtube.com/watch?v=9KBzwO_LmSM,"MELBET<br>BONO 100%: <a href=""https://bit.ly/julianmz100"">https://bit.ly/julianmz100</a><br>Código promocional: JULIANMZ",2024-12-03T02:28:04Z,0,Neutral
9KBzwO_LmSM,https://www.youtube.com/watch?v=9KBzwO_LmSM,Wooooooow,2024-12-05T01:12:02Z,0,Neutral
