id_video,fecha_recuperacion,nombre_usuario,url_perfil,comment,fecha_publicacion,num_likes,producto,red_social,idioma_original
7428789400760257798,2024-12-02 18:50:50.853382,Luis Nava,https://www.tiktok.com/@billatord01,It is no use to have lossless with your airpods bro.Buy some Simgot EA1000 and you're going to surround yourself from difference.,2024-10-29,0.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:50:50.863083,Noble.,https://www.tiktok.com/@noblevida,"You can't be seen honestly with wireless hearing aids, much difference",2024-10-29,0.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:50:50.872090,TOKU,https://www.tiktok.com/@toku_live,With the Earpods you will continue listening in AAC and not in Lossless,2024-10-23,0.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:50:50.881085,jorgeruiz3220,https://www.tiktok.com/@jorgeruiz3220,"Lossless I only recommend it with Wi -Fi, unlimited data plan or a 256GB capacity up.Each song weighs Gigas 🙃",2024-11-16,0.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:50:50.890215,Carlos,https://www.tiktok.com/@carlos.xi0,"Technically it is not stereo, it is Dolby Atmos",2024-10-23,0.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:50:50.898209,M J,https://www.tiktok.com/@jaymezgg,Why does the music I buy do not appear in my Playlist of bought?,2024-11-23,0.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:50:50.907211,Víctor Ortiz,https://www.tiktok.com/@victorortz14,Pass the Brooo Wallpaper,2024-11-06,0.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:50:50.915211,Lian 💍,https://www.tiktok.com/@oveer_00,What is your charger?,2024-11-18,0.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:51:09.918683,Ian Mendoza,https://www.tiktok.com/@ianmendoza_05,Someone who knows how to upload the bass more without Apple equalizer 😔,2024-11-18,0.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:51:09.927626,Erick Godinez,https://www.tiktok.com/@erickgodinez01,How is your wireless charger and what brand is it?,2024-10-23,0.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:51:09.936396,Alfredo YT,https://www.tiktok.com/@alfredoyt04,Where did you get that wireless charger,2024-10-29,0.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:51:09.945395,XIMENITA✨,https://www.tiktok.com/@laximenn,Is it paid?,2024-11-23,0.0,apple_music,tiktok,tl
7428789400760257798,2024-12-02 18:51:09.954391,Alberto el pseudofotografo,https://www.tiktok.com/@albertovazquez492,Is it normal for this option for Dolby Atmos to lower the volume of the songs?,2024-10-23,29.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:51:09.962610,Mr Edman,https://www.tiktok.com/@thesuperedman,Dolby Atmos only the audio makeup.The lossless audio does not work in the airpods because the codec limits the quality of the files.Greetings,2024-11-02,1.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:51:09.970794,George Teck,https://www.tiktok.com/@georgeteck0,"To clarify, Losless is only used with good headphones and that are cable since there is only no audio loss ...",2024-10-23,51.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:51:09.979792,Bruce Torres,https://www.tiktok.com/@brucetorres2000,Bro ESE SO BOARD SOPORT WHERE YOU PURCHED?🥺,2024-11-02,0.0,apple_music,tiktok,pt
7428789400760257798,2024-12-02 18:51:09.989354,Max Martínez Juárez,https://www.tiktok.com/@maaxmj,Is there any way of putting an offline mode or something similar?,2024-10-22,5.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:51:09.998365,Elchuchito alias mjar,https://www.tiktok.com/@jsss_scott,Inner bloomwer,2024-11-02,0.0,apple_music,tiktok,no
7428789400760257798,2024-12-02 18:51:10.008355,Hugo Portocarrero91,https://www.tiktok.com/@hugopm69,Your wallpaper is great,2024-10-23,1.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:51:10.021362,sebas_lozada1,https://www.tiktok.com/@sebas_lozada1,The bottom of where?,2024-10-23,1.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:51:10.031345,John,https://www.tiktok.com/@johnec1,Equalizer in night sounds better,2024-10-22,7.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:51:10.040223,Homar Diaz,https://www.tiktok.com/@homardiaz,Additional I suggest going to configuration/ accessibility/ audio and visual/ hearing aids and refine the audio to: vocal and moderate range,2024-10-29,0.0,apple_music,tiktok,es
7428789400760257798,2024-12-02 18:51:10.050221,♰•HĘRNÅNDĘŽ•♰,https://www.tiktok.com/@javi_4130,,2024-10-22,1.0,apple_music,tiktok,unknown
7428789400760257798,2024-12-02 18:51:10.059222,Edgar Alanis Ramirez,https://www.tiktok.com/@edgaralanisramire,,2024-11-22,0.0,apple_music,tiktok,unknown
7428789400760257798,2024-12-02 18:51:10.068952,Edgar Alanis Ramirez,https://www.tiktok.com/@edgaralanisramire,,2024-11-22,0.0,apple_music,tiktok,unknown
7428789400760257798,2024-12-02 18:51:10.077953,Dani(taylor's version)🐍,https://www.tiktok.com/@daniii28922,,2024-11-19,0.0,apple_music,tiktok,unknown
7428789400760257798,2024-12-02 18:51:10.085952,Cesar Martz,https://www.tiktok.com/@cesarmartzoficial89,,2024-10-23,0.0,apple_music,tiktok,unknown
7428789400760257798,2024-12-02 18:51:10.095471,Xljosue,https://www.tiktok.com/@edieljosue3,Apple locks me a good one in the 13 promax,2024-11-09,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.460131,Alex Barrios👽,https://www.tiktok.com/@alexbarriuz,The Dolby Atmos is very dog ​​the net🔥,2024-01-22,376.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.468132,juampa_rodest,https://www.tiktok.com/@juampa_rodest,I did not like the lossless because the sound lowered the music,2024-03-04,90.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.477131,angeel,https://www.tiktok.com/@angeelpr._,The bad that weigh a good songs downloaded with Lossless and Dolby Atmos 😭,2024-04-25,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.487130,thiago,https://www.tiktok.com/@thiagomanuuel,And the external DAC ??As much as it is wired if you do not have a DAC that converts the signal to analog you continue listening to MP3,2024-04-11,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.497882,manuelsz01,https://www.tiktok.com/@manuelsz01,How is the lossles available for Bluetooth?🤡,2024-03-07,13.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.508881,pau,https://www.tiktok.com/@anapau_78,Kareoke serves all songs?Or there are exceptions,2024-07-04,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.517459,Tu Padre,https://www.tiktok.com/@panacair,"The best quality of the market, it hurts who hurts is qobuz",2024-03-05,31.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.527461,Diegodj,https://www.tiktok.com/@diegojjjjdddd,"The karaoke mode does not appear to me, does anyone know because?I have an iPhone SE 2020😔",2024-03-02,2.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.536456,Ana Gonzales,https://www.tiktok.com/@ana_gonzales3g,"I have the music bought, but I synchronize it with my iPhone and the brands do not appear, I do not pay the subscription, what does it proceed?",2024-11-25,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.544457,Carlos,https://www.tiktok.com/@cmideros2909,How is it done,2024-03-06,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.554461,Alberto,https://www.tiktok.com/@user33fomdhx8b,You are throwing your money if you have Apple 😂😂😂,2024-03-06,2.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.563165,⃟,https://www.tiktok.com/@pablo_gm8,I am in a family in Apple Music but in the application it does not let me listen to music that I can do,2024-08-26,5.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.571153,Itza Morán,https://www.tiktok.com/@itza.moran,I love the dolby atmos 🙌🏻,2024-04-13,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.580231,Dani (Don Pollo's Version) 🧃,https://www.tiktok.com/@dani_dani_95,As you are going to say that lossless is the best 💀💀💀,2024-03-05,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.588681,juan.77091837,https://www.tiktok.com/@juan.77091837,I have Beats Flex and it lets me listen to spatial mode,2024-04-10,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.598242,Markus (Damian's versión)★,https://www.tiktok.com/@markvsiano,I can't do fashion karaoke 😭-,2024-03-17,0.0,apple_music,tiktok,sl
7326908076156587270,2024-12-02 18:51:58.608262,pkferni,https://www.tiktok.com/@pkferni,And I had to deactivate that dolby atmos is heard horrible,2024-03-06,1.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.619427,delossantosandres,https://www.tiktok.com/@delossantosandres,"I miss you at point 4 bro, the skullcandy crusher with that modality is heard to another Level Bro .. !!🔥",2024-09-01,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.628423,Fernando perez,https://www.tiktok.com/@knowfer,In case I saw that the Dolby Atmos works with the Earpod Lighting and Wow that is listened to spectacular but in itself listened to the AirPods better,2024-03-07,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:51:58.636875,karoline M,https://www.tiktok.com/@akmero94,I used Spotify and I have been using Apple Music for the gym and the truth is the quality of it.,2024-03-22,4.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.845990,Jeffer🦦,https://www.tiktok.com/@gerrard_w6,What I do not like about karaoke is that in the background the voice is heard a little,2024-03-29,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.855985,#yaval’i,https://www.tiktok.com/@yavali75,I give you another if you are studying at the U you can pay 8500 copy per month Apple Music and you will also have access to Apple TV I do not thank me,2024-03-06,2.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.866871,Felix Martinez,https://www.tiktok.com/@felixmartinez22494,I have Motorola and then I almost most of the songs have Dolby Atmos,2024-04-03,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.875855,Massimo,https://www.tiktok.com/@buttercup_a77,The best sound quality Amazon Music Unlimited,2024-03-10,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.884853,Firestarter,https://www.tiktok.com/@firestarter.1,The best market quality has Tidal🙄,2024-03-20,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.893155,nati,https://www.tiktok.com/@gtcrtz,"I don't know, I pay it because I get cheaper than Spotify 🧍🏻‍♀️",2024-03-12,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.902155,ruloerarcy,https://www.tiktok.com/@ruloerarcy,"The karaoke is very spot, also if you have Apple TV, it's more fun",2024-03-07,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.911158,Carlos,https://www.tiktok.com/@carlos.burton,"The best market quality?hahaha
It is much better tidal or qobuz.",2024-03-06,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.920585,Lando,https://www.tiktok.com/@landoripoll,"Hello!You could do a tutorial on how to link Apple Music with Alexa, does not allow me to put my account",2024-05-23,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.932585,Axel Zavala,https://www.tiktok.com/@axelzavala52,Dolby lowers the volume to music,2024-03-30,1.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.941585,Astro,https://www.tiktok.com/@astroo.yf,Tidal and Deezer to my liking have a better audio quality,2024-03-07,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.950495,🧛🏽,https://www.tiktok.com/@diegojueputa,How do I see that it looks different from the letters?,2024-08-22,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.958492,Javis,https://www.tiktok.com/@javis8299,What is better Apple Music or YouTube Music?,2024-04-13,0.0,apple_music,tiktok,ca
7326908076156587270,2024-12-02 18:52:14.967494,B-Ramirez 🌴🏊‍♂️🏄‍♂️,https://www.tiktok.com/@beleemolina,Are they giving me free 6 months would be fine or with Spotify?,2024-03-11,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.976491,EduardoSanhu,https://www.tiktok.com/@eduardosanhu,The best music application is tidal,2024-03-07,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.984896,Saúl,https://www.tiktok.com/@sauldsm,"I returned to Spotify because all the music was erased every time, I went from 50GB to 12GB, I never knew why: V",2024-03-08,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:14.994533,Sebastián Rebollo,https://www.tiktok.com/@sebastianrebolloh7,Dolby Atmospheres is the same as Spatial Audio?,2024-03-03,0.0,apple_music,tiktok,es
7326908076156587270,2024-12-02 18:52:15.004530,"FkBoy Reeve 420,69",https://www.tiktok.com/@alber.png,"With Dolby Atmos and Sonos, wireless sound quality is impressive",2024-04-16,0.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.459107,juanito:),https://www.tiktok.com/@usurname231256,Part 2:,2022-07-30,193.0,apple_music,tiktok,vi
7126141063877643525,2024-12-02 18:53:22.468198,💕,https://www.tiktok.com/@_monicaa.rm_,I took the free 4 -month offer from Mediamarkt in August last year and I still have the account and I don't pay anything,2022-07-31,65.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.478199,trkk,https://www.tiktok.com/@trkkq,Yo me will do the pupans of 9 mes that con los airpods me venían 6 messes of Apple Music Gratis,2022-07-30,4.0,apple_music,tiktok,fr
7126141063877643525,2024-12-02 18:53:22.488199,Vicente González ❤️‍🔥😈,https://www.tiktok.com/@vicentegonzalez_01,Only Mediamarkt 😔,2024-06-21,2.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.497839,Josue,https://www.tiktok.com/@josu_2003,Bro Seriously Apple Music Isn't Cool XD,2022-07-30,1.0,apple_music,tiktok,it
7126141063877643525,2024-12-02 18:53:22.507099,X,https://www.tiktok.com/@sxaazxz,With Spotify it is easier to download green and with the targeta they give you ask for the 3 -month test and you can do it all the times you want,2022-08-30,492.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.516096,Marc Rodriguez,https://www.tiktok.com/@marcrodriguez__,What a stick to do all that.I pay € 3.49 per spotify and I've been with it for 4 years :),2022-08-01,0.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.525094,Atik,https://www.tiktok.com/@atik_1741,Apple gives you 3 months.Mediamarkt gives you 1mes but they say as if they gave you 4Messses (3 months of Apple that you will have already used and a month of Mediamarkt) ...,2022-08-29,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.536096,elmasa,https://www.tiktok.com/@el_masa_01,Resumen happy mod,2022-07-30,199.0,apple_music,tiktok,en
7126141063877643525,2024-12-02 18:53:22.545358,moha_Zz,https://www.tiktok.com/@moha.zz1,esound is equal to Spotify and is free only has the occasional advertisement when you enter the app,2022-07-30,11.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.554370,Gonzalo,https://www.tiktok.com/@rallo9,Can Spotify playlists pass to Apple Music?I have 700 songs in a playlist,2022-07-30,25.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.563888,𝑳𝒖𝒄𝒂𝒔 🤠,https://www.tiktok.com/@idklucas,"Anyway it is still free in quotes, most of us do not have a credit card to be able to exchange the Apple Music",2022-07-30,6.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.574883,Carlitos Mané 🤎,https://www.tiktok.com/@nemaa14,"If it works, Shazam's Mediamarkt didn't work for me, thank you very much 🙌🏾",2022-09-18,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.586886,littlepardell,https://www.tiktok.com/@izanpardell,I of the Medamakt are 4 months and when you run out you have to create an other Icloud account I can do it again :),2022-07-30,38.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.595811,Salazar🦖,https://www.tiktok.com/@_502salazar,"If it works in California and if it worked but with Shazam, Thank you",2024-02-23,3.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.605809,Jota,https://www.tiktok.com/@jota_adv,I don't know why I have seen the complete video if I already have it (paying) 😂,2022-07-30,275.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.614776,MENDOZA_A,https://www.tiktok.com/@alejandro_11171,Sorry for my ignorance but I did not understand anything that is said to explain😅,2024-03-20,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.622986,Keko Ñete,https://www.tiktok.com/@user128282829,"Well, I was discharged and all the songs were taken",2022-07-30,126.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.632985,manugzmoli__,https://www.tiktok.com/@manugzmoli__,How do I don't ask for the card ???,2024-06-06,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:22.641986,saariita06_,https://www.tiktok.com/@saariita06_,I have iPhone and I use the application (e sound) and it's like spotify free,2022-07-30,383.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:34.870719,jaiiiiiiiiiiiiiiiiiiiiiiiiiime,https://www.tiktok.com/@jai._.5,I have hacked spotify and I have no iPhone: P I don't know why I saw him xD,2022-10-08,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:34.879718,Fernanda,https://www.tiktok.com/@fern4nd4_17,Hahahaha you can download the music by safari and you put it as a call tone and voila,2022-09-14,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:34.888944,Jesus Islas,https://www.tiktok.com/@jesusislas56,Honey mediamarkt is only for Spanish territory :(,2024-03-29,8.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:34.898680,Hugo Valles,https://www.tiktok.com/@valless_hugo,I JUST REDEEMED THE SHAZAM AND THEY DON'T CHARGE HAPAT 2023 AMAHH I LOVE THIS GIRL,2022-10-20,3.0,apple_music,tiktok,so
7126141063877643525,2024-12-02 18:53:34.912679,Hugo Royo Landeros,https://www.tiktok.com/@hugoroyolanderos,Make more videos explaining things 😁😁 You are given phenomenal 🤙🏻,2022-07-31,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:34.921676,Uri.mb,https://www.tiktok.com/@urrri_,"On K-Tuin's Instagram, in outstanding stories (Apple Services) you send your page where you can get 3 months free.",2022-07-30,28.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:34.931699,clau,https://www.tiktok.com/@cclaudiafdez,Why did I see the entire video if I am not going to do it later,2022-07-30,4509.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:34.942702,Alex,https://www.tiktok.com/@alexthit,OMG worked for me 😭🛐,2022-07-30,2.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:34.951556,Kevin Vera,https://www.tiktok.com/@kevinvera9,Track: it works only for Spain,2022-07-30,667.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:34.961559,Izan ✌🏽,https://www.tiktok.com/@iizann_,Spotify is better,2022-07-31,2.0,apple_music,tiktok,sk
7126141063877643525,2024-12-02 18:53:34.971538,Sagel,https://www.tiktok.com/@najwameilab,You explain how a closed book 😳,2022-07-30,3346.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:34.981533,huggo,https://www.tiktok.com/@huggo.clo,I think that this video is an internal joke,2022-07-31,294.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:34.992486,ange,https://www.tiktok.com/@angellamarrufo,Mediumkt is it only for Spain?,2022-09-03,4.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:35.001491,Drey,https://www.tiktok.com/@andreydrey7,I watching whole video having Samsung,2022-08-02,2.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:35.010611,dasshuu__,https://www.tiktok.com/@dasshuu__,I had Apple Music and when the plan ends the playlist they are erased always happened to me that,2022-07-30,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:35.020022,Kamiluvvx🕷️,https://www.tiktok.com/@kamiluvxz,You also lack that Mediamark only works in APP Store of Spain💀,2022-07-30,32.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:35.029023,manugzmoli__,https://www.tiktok.com/@manugzmoli__,But esq asks the card😩,2024-06-06,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:35.040021,J,https://www.tiktok.com/@tuput0crush,PART 2 PORFAA,2022-07-30,3.0,apple_music,tiktok,pt
7126141063877643525,2024-12-02 18:53:35.048371,Gael:),https://www.tiktok.com/@gxaelcxh,"It only serves in Spain in case they are from Mexico, but seek and woe a 2 months offer with Shazam, that if it serves",2022-07-31,2.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.359841,🏖️,https://www.tiktok.com/@samohtcrespo,Those we have Telegram,2022-08-28,9.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.367840,Mantequilla Mantequilloso,https://www.tiktok.com/@galeanomartinez,Then it is not free because you have to pay🤨,2023-12-27,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.376840,Rosa Fernández,https://www.tiktok.com/@rosafernandez499,I am freaking out that I have given me 3 months for free,2022-08-29,3.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.385838,xianiñaa,https://www.tiktok.com/@xianacasais,M says that it is only allowed for new subscriptions,2022-07-30,32.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.394842,Iratxe 📽,https://www.tiktok.com/@irattxe,"It doesn't work that way, it does not allow you",2022-07-31,39.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.403841,Ana⚡️,https://www.tiktok.com/@anuxa6,"MediaMarkt just leave for new subscriptions, I just tried 😩😩",2022-08-12,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.412840,marcoosmoro,https://www.tiktok.com/@marcoosmoro,I did the Media Markt and it makes me only for new subscriptions,2022-07-31,5.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.421840,pau,https://www.tiktok.com/@rubiaperonodebote,someone who explains it well?,2022-08-01,3.0,apple_music,tiktok,af
7126141063877643525,2024-12-02 18:53:54.431841,Daniela Alonso,https://www.tiktok.com/@danny_332,Works for Android 🤑👍?,2022-08-01,2.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.440742,ℝ𝕠𝕓𝕖𝕣,https://www.tiktok.com/@robergarr,Make one of the Premium spotify but not the hacked,2022-07-31,15.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.449785,javierlechuXD,https://www.tiktok.com/@javierlechuxd,I with Amazon Prime already 4 years without paying: V,2022-07-30,0.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.460784,◢ ◤,https://www.tiktok.com/@mariocmg,PART 2,2022-07-30,0.0,apple_music,tiktok,fr
7126141063877643525,2024-12-02 18:53:54.470992,arley,https://www.tiktok.com/@arleymino,Also with Shazam Guys enter and usually give 2/3 months free 💪🏻,2022-07-30,3.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.479987,Samuel,https://www.tiktok.com/@samuelsa1vador,I start with the months for free and then I never charge myself and I have been 1 year,2022-07-30,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.488877,Cooper,https://www.tiktok.com/@novafoxsports,Once was the Apple Music for 6 months (offer like the month),2022-09-13,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.498877,Danna 𓂀,https://www.tiktok.com/@dannazapatta,It puts me in Mediamarkt that the offer is only available for new subscriptions :(,2022-08-03,6.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.507644,ro🎀🪩🍒,https://www.tiktok.com/@rociiooliveros,ps I have learned of wonder,2022-07-31,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.516643,Moha B.,https://www.tiktok.com/@moha.mbs,I submitted my final project of the course 😂,2022-07-30,250.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:53:54.526646,Kaiø,https://www.tiktok.com/@k.fds_,On the K-Tuin website they also give you 3 months free but of all Apple services,2022-07-31,2.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:54:09.939873,Alejandra,https://www.tiktok.com/@alejandramarttinezz,"But that is only for new users, if you have already done it once it does not leave you in any",2022-07-31,1.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:54:09.947874,hsjsyahshdxfdsdfg,https://www.tiktok.com/@hsjsyahshdxfdsdfg,Thank you I love you,2022-07-30,2.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:54:09.956787,JORDAN,https://www.tiktok.com/@jordanlamas23,I already knew hahahaha,2022-08-02,1.0,apple_music,tiktok,so
7126141063877643525,2024-12-02 18:54:09.966790,COOLFATGUYCLOTHING,https://www.tiktok.com/@coolfatguyclothing,"You are from letters, right?",2022-08-13,2.0,apple_music,tiktok,es
7126141063877643525,2024-12-02 18:54:09.976790,Cordova,https://www.tiktok.com/@luiscordova081,Because I saw the full video if you already paid it :),2022-07-30,4.0,apple_music,tiktok,es
