id_video,fecha_recuperacion,fecha_publicacion,reproducciones,nombre_usuario,titulo,etiquetas,url_video,url_perfil
7396148802815577351,2024-12-02 17:28:58.172755,7-26,672.4K,pacocomprobado, ,#vamosatestearlo #pacoweb #ymusic ,https://www.tiktok.com/@pacocomprobado/video/7396148802815577351,https://www.tiktok.com/@pacocomprobado
7264530103281929474,2024-12-02 17:28:58.183755,2023-8-7,726.7K,vatvostudio,"Giao diện Spotify, nhạc của Youtube Music =)) chỉ có thể là app đến từ dev Việt Nam 😂😂😂 ",#novagr #vatvostudio #LearnOnTikTok #education #thanhcongnghe #simpmusic ,https://www.tiktok.com/@vatvostudio/video/7264530103281929474,https://www.tiktok.com/@vatvostudio
7418418317511216389,2024-12-02 17:28:58.195755,9-24,4.3M,losmacias30,Vamos por 100k vistas en youtube o que? 😍✅😎🔥🥵 (Plebitos en ,#youtube #viral #fyp #music #tiktok ,https://www.tiktok.com/@losmacias30/video/7418418317511216389,https://www.tiktok.com/@losmacias30
7361200632910368006,2024-12-02 17:28:58.206755,4-23,8.5M,labellakath, 👄🩷💋 ya disponible video oficial en mi canal de youtube y en todas las plataformas 🍭🍭🍭🌸 ,#pushaina #nuevamusica #bellakath #viral ,https://www.tiktok.com/@labellakath/video/7361200632910368006,https://www.tiktok.com/@labellakath
7316979017700134150,2024-12-02 17:28:58.217755,2023-12-26,3.4M,isaachinojosa5,Respuesta a ,@Luis Hinojosa599 #grupofirme #grupofrontera #yaritzaysuesencia #top2023 ,https://www.tiktok.com/@isaachinojosa5/video/7316979017700134150,https://www.tiktok.com/@isaachinojosa5
7213569996889279750,2024-12-02 17:28:58.229756,2023-3-22,111.2K,mx_edits_kpop, ,#CapCut @charli d’amelio #gracias #ponmeenparati #noflopplease #lentejas #ponmeenparatitiktokculero #Kimberly ,https://www.tiktok.com/@mx_edits_kpop/video/7213569996889279750,https://www.tiktok.com/@mx_edits_kpop
7032297131243326746,2024-12-02 17:28:58.242755,2021-11-19,132.7K,sadapintekno,tips youtube music gratis ,#samasamabelajar #kelastekno #antigaptek #iphonetricks #iphonetips ,https://www.tiktok.com/@sadapintekno/video/7032297131243326746,https://www.tiktok.com/@sadapintekno
7320470658129857797,2024-12-02 17:28:58.254755,1-4,4.5M,alejandroos_79,Recuerdan?🫶🏻,#labala #xyzbca #viral #infancia #lentejas #parati #viral #music #youtube #fyppppppppppppppppppppppp #niñez #tiktok #pinchetiktokponmeenparati ,https://www.tiktok.com/@alejandroos_79/video/7320470658129857797,https://www.tiktok.com/@alejandroos_79
7059554570241985797,2024-12-02 17:28:58.265755,2022-1-31,746.1K,jonyboxmusic,Todos alguna vez escuchamos alguna de estas canciones en YouTube 😆❤️,NaN,https://www.tiktok.com/@jonyboxmusic/video/7059554570241985797,https://www.tiktok.com/@jonyboxmusic
7302255276244143366,2024-12-02 17:28:58.276754,2023-11-16,72.2K,julitecno,Recientemente Youtube actualizó la aplicación móvil con algunos cambios que mejoran la experiencia en la app. ¿Ustedes ya conocían estas nuevas funciones? 🤔 ,#youtube #aprendeentiktok #tutorial #tutoriales #adios2023 #capcutmotivacional ,https://www.tiktok.com/@julitecno/video/7302255276244143366,https://www.tiktok.com/@julitecno
7439446075867548984,2024-12-02 17:28:58.293755,11-20,420,y351kagalu,Escucho de todo un poco🎧📲😎 ,#youtubemusic #recapyoutubemusic #fpy #musica #taylorswifterastour ,https://www.tiktok.com/@y351kagalu/video/7439446075867548984,https://www.tiktok.com/@y351kagalu
7228301864574487814,2024-12-02 17:28:58.304754,2023-5-1,464.2K,ica_digital,Mejor Reproductor de música de la PlayStore,#android #reproduction #musica #youtube #tutorial #tips #playstore #fyp #viral #parati ,https://www.tiktok.com/@ica_digital/video/7228301864574487814,https://www.tiktok.com/@ica_digital
7161121403230588166,2024-12-02 17:28:58.325755,2022-11-1,104.7K,blevercorp, ,#viral #fyp #sincopyright #youtube #musica ,https://www.tiktok.com/@blevercorp/video/7161121403230588166,https://www.tiktok.com/@blevercorp
7003984673697189121,2024-12-02 17:28:58.336755,2021-9-4,162K,jaimebunag,YouTube Music has been my go to. Maybe this is your sign to try it out! ,#music #youtube #spotify #tech #techtok ,https://www.tiktok.com/@jaimebunag/video/7003984673697189121,https://www.tiktok.com/@jaimebunag
7299538327219358982,2024-12-02 17:28:58.348755,2023-11-9,5.4M,nachoxd579_yt,"Sin duda, la mejor app de música que tengo ✨🎧 ",#esound #spotify #youtubemusic #applemusic #Capcut ,https://www.tiktok.com/@nachoxd579_yt/video/7299538327219358982,https://www.tiktok.com/@nachoxd579_yt
7318921973340458246,2024-12-02 17:28:58.360755,2023-12-31,2M,music4ppl_,𝕷𝖊𝖓𝖎 - 𝕮𝖗𝖞𝖘𝖙𝖆𝖑 𝕮𝖆𝖘𝖙𝖑𝖊𝖘 🕷️ 𝔳𝔦𝔡𝔢𝔬 𝔠𝔬𝔪𝔭𝔩𝔢𝔱𝔬 𝔢𝔫 𝔜𝔬𝔲𝔱𝔲𝔟𝔢 - 𝔪𝔲𝔰𝔦𝔠𝟺𝔭𝔭𝔩_ ,#fyp #foryou #parati #lyrics #lyricsvideo #music #crystalcastles #edit #letrasdecanciones🎧🎶 #song #viral ,https://www.tiktok.com/@music4ppl_/video/7318921973340458246,https://www.tiktok.com/@music4ppl_
7301838103675686150,2024-12-02 17:28:58.371755,2023-11-15,5762,sartu222,Canciones que deberias de escuchar en en youtube ,#mattzon #artistatiktok ,https://www.tiktok.com/@sartu222/video/7301838103675686150,https://www.tiktok.com/@sartu222
7377669470136945925,2024-12-02 17:28:58.381755,6-8,4832,macitizm,"🎶 Youtube Music’e yeni gelen özellik sayesinde, artık aradığınız şarkıyı mırıldanarak veya ıslık çalarak bulabilirsiniz! 📱 Özellik Android kullanıcılarına açıldı ve yakında iPhone kullanıcıları da bu özelliği deneyebilecek. 🎤Telefonunuzda Youtube Music uygulamasını açın, arama kısmına girin ve mikrofon simgesine tıklayın. Şarkıyı mırıldanın, söyleyin veya ıslık çalın! 🙌 #YouTubeMusic #reklam #YeniÖzellik",NaN,https://www.tiktok.com/@macitizm/video/7377669470136945925,https://www.tiktok.com/@macitizm
7426552203218799878,2024-12-02 17:28:58.391757,10-16,2786,ttech0001,Como conferir os créditos da música no app YouTube Music.  ,#drtech #tutorial ,https://www.tiktok.com/@ttech0001/video/7426552203218799878,https://www.tiktok.com/@ttech0001
7300536188748713222,2024-12-02 17:28:58.404754,2023-11-12,85.3K,iphoneiosthailand,Youtube Music ปรับเสียงให้ดังฟังชัดได้!! ,#iphoneiosthailand #Apple #iPhone #iphone #fyp #apple #รอบรู้ไอที #ทริคดีๆ #สอนใช้ไอโฟน #ขึ้นฟีดเถอะ #สอนแต่งรูป #Trick #ปรับเสียง ,https://www.tiktok.com/@iphoneiosthailand/video/7300536188748713222,https://www.tiktok.com/@iphoneiosthailand
7023064909466406149,2024-12-02 17:28:58.414756,2021-10-25,19.4M,abrahahamflorestw,Intentando recrear uno de mis videos mas virales de mi antigua cuenta:)🤍,NaN,https://www.tiktok.com/@abrahahamflorestw/video/7023064909466406149,https://www.tiktok.com/@abrahahamflorestw
7416557165319703816,2024-12-02 17:28:58.424756,9-19,70.3K,dn_soundzz, ,#ytmusic #lyrics #fyp ,https://www.tiktok.com/@dn_soundzz/video/7416557165319703816,https://www.tiktok.com/@dn_soundzz
7394862777791188229,2024-12-02 17:28:58.434755,7-23,5.8M,clooba.music,Buenas canciones para tu playlist🎧❤️,#fyp #foryou ,https://www.tiktok.com/@clooba.music/video/7394862777791188229,https://www.tiktok.com/@clooba.music
7302239591824624938,2024-12-02 17:28:58.449757,2023-11-20,1.2M,morninglightmusic,'Typography' ,#backgroundmusic #musicforvideos #royaltyfreemusic #musicforcontentcreators #musicforcreatorsfree #musicforyoutube #musicforyoutubevideos #vlogmusic ,https://www.tiktok.com/@morninglightmusic/video/7302239591824624938,https://www.tiktok.com/@morninglightmusic
7380009891659861253,2024-12-02 17:28:58.466753,6-13,63K,meooow1998,Holy Trinity 🗣️💯🔥🗿,#CapCut #YT #YouTubeMusic #YouTube #YouTubePremium #YouTubeMusicPremium #MicroG #apk #modapk #modded #bypass #premium #apps #premiumapps #androidhacks #androidsupremacy #satire #satireonly #sarcasm #sarcasmonly #edit #fyp #foryou #foryoupage #fypphilippines #fypPH #xyzbca #abcdefu #viral #fypppppppppppppp #fypシ゚viral #fypシ゚ ,https://www.tiktok.com/@meooow1998/video/7380009891659861253,https://www.tiktok.com/@meooow1998
7328844006631148805,2024-12-02 17:28:58.479755,2-2,314.3K,jamesrivia,SPOTIFY ou YOUTUBE MUSIC?! ,#spotify #youtubemusic ,https://www.tiktok.com/@jamesrivia/video/7328844006631148805,https://www.tiktok.com/@jamesrivia
7298574854402477317,2024-12-02 17:28:58.490755,2023-11-6,3M,littlepadthai_,Dont tell anyone you doing this ,#savedtiktoksounds #spotify #applemusic #youtubemusic #tiktoksound #CapCut ,https://www.tiktok.com/@littlepadthai_/video/7298574854402477317,https://www.tiktok.com/@littlepadthai_
7423757762754137349,2024-12-02 17:28:58.502755,10-9,1.1M,boosl_everything,Respuesta a ,@eamwldina #sound #bass #bassboosted #slowedaudios #remix #aveeplayer #recomendation #seguidores #sad #triste #queteparece ,https://www.tiktok.com/@boosl_everything/video/7423757762754137349,https://www.tiktok.com/@boosl_everything
7347509883761184005,2024-12-02 17:28:58.513755,3-17,2.5M,soylaracampos_,Este 21 de Marzo no se pierdan el estreno de mi nueva cancion por mi canal de YouTube y plataformas digitales ! ,#RHENNÉ #LaraCampos #Musica ,https://www.tiktok.com/@soylaracampos_/video/7347509883761184005,https://www.tiktok.com/@soylaracampos_
7376937408685673733,2024-12-02 17:28:58.523755,6-5,5787,dkidmedia,Ada yang 'baru' nih di Youtube music! Eh beneran baru kan yak Udah pada coba belum? ,#dkid #dkidmedia #youtube #music ,https://www.tiktok.com/@dkidmedia/video/7376937408685673733,https://www.tiktok.com/@dkidmedia
7115965244354219270,2024-12-02 17:28:58.537754,2022-7-2,1879,megastros,Ya puedes ver Quise en YouTube 💔  ,#sad #moods #nuevamusica #musicaenespañol #videomusical #estreno #youtube #pop #altpop #dreampop #amor #desamor #fyp #parati ,https://www.tiktok.com/@megastros/video/7115965244354219270,https://www.tiktok.com/@megastros
7439858544784035128,2024-12-02 17:28:58.550755,11-21,4.4M,elataubert,AAAAHHHH el video oficial de “¿Cómo Pasó? Con Joe Jonas” ya está disponible en youtube (!!!!) gracias x todo el amor y cariño que le han dado desde el primer día a nuestra canción.  LXS AMO INFINITAMENTEEEE!!! 🩷 ——————————- AAAAHHHH The official video of “¿Cómo Pasó? with Joe Jonas” is now available on YouTube (!!!!) Thank you for all the love and support you've given our song from day one. WE LOVE YOU INFINITELY!!! 🩷,NaN,https://www.tiktok.com/@elataubert/video/7439858544784035128,https://www.tiktok.com/@elataubert
7443884396182097198,2024-12-02 17:28:58.563753,Hace 4 h,262.3K,playlistcenter,Top 10 Christmas Songs 🔥 Let us know if you disagree ,#christmas #december #christmassongs #top10 #top10songs #winter #happyholidays ,https://www.tiktok.com/@playlistcenter/video/7443884396182097198,https://www.tiktok.com/@playlistcenter
6931571663444151554,2024-12-02 17:28:58.573755,2021-2-20,139.8K,okutsu123, への回答 個人的オススメの音楽アプリ ,@shota7710 #お役立ち情報 ,https://www.tiktok.com/@okutsu123/video/6931571663444151554,https://www.tiktok.com/@okutsu123
7325884631222373637,2024-12-02 17:28:58.584756,1-19,230K,trebelmx,NaN,NaN,https://www.tiktok.com/@trebelmx/video/7325884631222373637,https://www.tiktok.com/@trebelmx
7167539375943830786,2024-12-02 17:28:58.596756,2022-11-18,12.5M,bebefinn_brody,Let's Play With Exciting Music!🤸‍♂️🤸 ,#brody #bebefinn #WalkingWalking #music #sound #kid #animation #youtube #foryou #fyp #fy ,https://www.tiktok.com/@bebefinn_brody/video/7167539375943830786,https://www.tiktok.com/@bebefinn_brody
7063257625613471023,2024-12-02 17:28:58.609757,2022-2-10,589.6K,rbplaying,Quien recomienda mejor música Spotify o YouTube ?? ,#parati #foryoupage #fyp #foryou #rbplaying ,https://www.tiktok.com/@rbplaying/video/7063257625613471023,https://www.tiktok.com/@rbplaying
7434618624104582456,2024-12-02 17:28:58.619756,11-7,201,turomeo2024p,NaN,NaN,https://www.tiktok.com/@turomeo2024p/video/7434618624104582456,https://www.tiktok.com/@turomeo2024p
7390233389237947653,2024-12-02 17:28:58.629755,7-10,4.8M,farelprayoga3033,AKAN TAYANG BESOK GUYS! DI CHANNEL YOUTUBE :FP MUSIC PUKUL 09.00,NaN,https://www.tiktok.com/@farelprayoga3033/video/7390233389237947653,https://www.tiktok.com/@farelprayoga3033
7118911706700467461,2024-12-02 17:28:58.639754,2022-7-10,71.7K,enteratedetodo_1,Las canciones mas escuchadas de la historia de YouTube ,#zyxcba #artist #music #elboow6 #fy ,https://www.tiktok.com/@enteratedetodo_1/video/7118911706700467461,https://www.tiktok.com/@enteratedetodo_1
6938853328906439942,2024-12-02 17:28:58.652756,2021-3-12,4.2M,tonycontreras29,Youtube vs Spotify ,#dibujos #humor #comediahumor #animacion #animation #youtube ,https://www.tiktok.com/@tonycontreras29/video/6938853328906439942,https://www.tiktok.com/@tonycontreras29
7152101952845778177,2024-12-02 17:28:58.662756,2022-10-8,339K,_ryojiro, ,#youtubemusic #app #アプリ #エンジニア ,https://www.tiktok.com/@_ryojiro/video/7152101952845778177,https://www.tiktok.com/@_ryojiro
7321572764404485384,2024-12-02 17:28:58.673754,1-7,833.8K,ctedmmusic,✈️ With You Remix (Ngẫu Hứng) 🎧 ,#nhacremix #ctedmmusic #xuhuong #fyp #xuhuong2024 @Thuongg em💤 ,https://www.tiktok.com/@ctedmmusic/video/7321572764404485384,https://www.tiktok.com/@ctedmmusic
7246192070405147910,2024-12-02 17:28:58.685754,2023-6-18,867.4K,s.o.s.creators, ,#youtubers #fyp #creadoresdecontenido #soscreator ,https://www.tiktok.com/@s.o.s.creators/video/7246192070405147910,https://www.tiktok.com/@s.o.s.creators
6944388488519339270,2024-12-02 17:28:58.701755,2021-3-27,9197,joshua_lord,Top 100 Liked Songs On YouTube ,#fyp #foryoupage #foryou #music #youtube #playlist #nostalgia #pop #like #newaccount #challenges #viral #fun ,https://www.tiktok.com/@joshua_lord/video/6944388488519339270,https://www.tiktok.com/@joshua_lord
7307975805647326482,2024-12-02 17:28:58.712756,2023-12-2,2377,straykids325.8,Youtube Musicでよく聴いたアーティストや曲チェック！,NaN,https://www.tiktok.com/@straykids325.8/video/7307975805647326482,https://www.tiktok.com/@straykids325.8
7132833432580771077,2024-12-02 17:28:58.723754,2022-8-17,26.6K,nebiteloficial,Youtube premium VS Spotify 🥊🤼‍♀️             y vos con cual te quedas?                                            ,#NebiTecno #viral #fyp #emilia #duki #rosalia #lali #tiktok #spotify #youtube #tips #tuturial ,https://www.tiktok.com/@nebiteloficial/video/7132833432580771077,https://www.tiktok.com/@nebiteloficial
7439685628754758968,2024-12-02 17:28:58.735755,11-21,255,turomeo2024p,NaN,NaN,https://www.tiktok.com/@turomeo2024p/video/7439685628754758968,https://www.tiktok.com/@turomeo2024p
7333789320945356038,2024-12-02 17:28:58.744755,2-9,5.1M,kurtisperrie,Youtube kinda goes hard.. ,#youtube #beats ,https://www.tiktok.com/@kurtisperrie/video/7333789320945356038,https://www.tiktok.com/@kurtisperrie
7378678128819932421,2024-12-02 17:28:58.756755,6-9,28.1K,fansnikiminaj9180, ,#slay #memeo #😭 #💅 ,https://www.tiktok.com/@fansnikiminaj9180/video/7378678128819932421,https://www.tiktok.com/@fansnikiminaj9180
7328156180419710213,2024-12-02 17:28:58.770755,1-25,3.9M,darkman0_o,Pepas Farruko canción completa audio de alta calidad ,#pepasfarruko #pepas #electronicmusic #pepasyaguapalaseca #farruko #spotify #youtube #tiktok #flypシ #fly #musictiktok #musica #audioaltacalidad #cancionescompletas #music #letrasdecanciones @FARRU ,https://www.tiktok.com/@darkman0_o/video/7328156180419710213,https://www.tiktok.com/@darkman0_o
7364562584516742407,2024-12-02 17:28:58.781756,5-2,12.9M,clooba.music,Creo que pasamos mucho tiempo aquí😅📱,#foryoupage #fypシ ,https://www.tiktok.com/@clooba.music/video/7364562584516742407,https://www.tiktok.com/@clooba.music
7023868246591819013,2024-12-02 17:28:58.791755,2021-10-27,485.6K,salinas_j.c,¿Que prefieres Spotify o YouTube? 💚 🆚 ❤️,NaN,https://www.tiktok.com/@salinas_j.c/video/7023868246591819013,https://www.tiktok.com/@salinas_j.c
7319423614745431302,2024-12-02 17:28:58.802756,1-2,135K,wahyugooo,Replying to ,@itspetrushere_ #longervideos #ytmusic #spotify #musicplayer #music ,https://www.tiktok.com/@wahyugooo/video/7319423614745431302,https://www.tiktok.com/@wahyugooo
7428255993764531461,2024-12-02 17:28:58.816755,10-21,358,turomeo2024p,NaN,NaN,https://www.tiktok.com/@turomeo2024p/video/7428255993764531461,https://www.tiktok.com/@turomeo2024p
7426013448716160262,2024-12-02 17:28:58.826755,10-15,238,turomeo2024p,NaN,NaN,https://www.tiktok.com/@turomeo2024p/video/7426013448716160262,https://www.tiktok.com/@turomeo2024p
7419781455758363910,2024-12-02 17:28:58.836755,9-28,130,turomeo2024p,NaN,NaN,https://www.tiktok.com/@turomeo2024p/video/7419781455758363910,https://www.tiktok.com/@turomeo2024p
7342134690368752898,2024-12-02 17:28:58.847759,3-3,275.6K,twice9sisters,⚙️YouTube設定方法⚙️ 簡単な３ステップで沢山聴きましょう💥 ❶動画ガイドの設定へ⚙️ ❷『ONE SPARK』のMVの間に別の動画を3〜4個挟む ❸ミュートにせず高画質で☺️ “ONE SPARK” MV🔗：https://youtu.be/jCzez_q8si0?si=bD488I-oDuyDEDiZ ,#TWICE #ONESPARK💥 #WithYOUth❤️‍🔥 #twice好きと繋がりたい #onceと繋がりたい ,https://www.tiktok.com/@twice9sisters/video/7342134690368752898,https://www.tiktok.com/@twice9sisters
6964878841969986822,2024-12-02 17:28:58.858758,2021-5-21,4953,jaeminduraznito,"Antes de llegar a hacer algún comentario sobre los stream, lean los comentarios ✨ ",#aespa #musicplayer #otomusic #retromusic #fyp #parati ,https://www.tiktok.com/@jaeminduraznito/video/6964878841969986822,https://www.tiktok.com/@jaeminduraznito
7400786203533905158,2024-12-02 17:28:58.868756,8-8,20.8M,eogrelooficial,"Só preciso de um dinheiro pra comprar um mé, o leite das crianças e o modes da mulher.. 🚀🔥 Família, acabou de sair o clipe oficial de ‘Só fé’ no YouTube! Corre lá pra ver!",NaN,https://www.tiktok.com/@eogrelooficial/video/7400786203533905158,https://www.tiktok.com/@eogrelooficial
7373605435288374560,2024-12-02 17:28:58.880755,5-27,6947,gigachad420blaze,mejores canciones para video tutorial 2015 nostalgia ,#cancion #tutorial #youtube #loquendo #nostalgia #2015 #rubius #mangel #fyp #parati ,https://www.tiktok.com/@gigachad420blaze/video/7373605435288374560,https://www.tiktok.com/@gigachad420blaze
7314793953520372997,2024-12-02 17:28:58.891755,2023-12-20,47.3K,mat.ghost,amo ,#youtubermusic #floptok ,https://www.tiktok.com/@mat.ghost/video/7314793953520372997,https://www.tiktok.com/@mat.ghost
7160423396092742917,2024-12-02 17:28:58.902755,2022-10-30,3484,tutoriales_de_xiomi_note, ,#tutorial #tiktokponmeenparati #enparati #fyp #LiveInLevis ,https://www.tiktok.com/@tutoriales_de_xiomi_note/video/7160423396092742917,https://www.tiktok.com/@tutoriales_de_xiomi_note
7175310964047252742,2024-12-02 17:28:58.913755,2022-12-9,5.1M,soylogin,Top 9 ,#missyou #top10 #2022 #parati #musica #recomendaciones #olivertree #fyp #tiktokponmeenparati ,https://www.tiktok.com/@soylogin/video/7175310964047252742,https://www.tiktok.com/@soylogin
7211442892869569794,2024-12-02 17:28:58.924755,2023-3-17,3.5M,anovamos,ざ　ふぁーすと　ていく,NaN,https://www.tiktok.com/@anovamos/video/7211442892869569794,https://www.tiktok.com/@anovamos
7443633028003368247,2024-12-02 17:28:58.934755,Hace 21 h,759.5K,marcochong.design,"Episodio disponible en YouTube y spotify. Regina nos recuerda que entre más fiel seas a tu esencia, más atraerás lo que necesitas. ¡No te pierdas esta inspiradora conversación llena de emociones y aprendizajes! ",@Regina Pavón ,https://www.tiktok.com/@marcochong.design/video/7443633028003368247,https://www.tiktok.com/@marcochong.design
7306937626689408262,2024-12-02 17:28:58.945756,2023-11-29,21K,aiilueleeennn,🤡,#fyp #retrospectivaspotify #youtubemusic ,https://www.tiktok.com/@aiilueleeennn/video/7306937626689408262,https://www.tiktok.com/@aiilueleeennn
7443897805573344568,2024-12-02 17:28:58.955755,Hace 4 h,779,townix,"El álbum acaba de alcanzar el millón de streams en spotify 🥹🤍 a Dios la gloria, un millón de gracias para todos, los amo 🔥🔥🔥 me fui a ser feliz bye…. ",#musicacristiana ,https://www.tiktok.com/@townix/video/7443897805573344568,https://www.tiktok.com/@townix
7323741998253427974,2024-12-02 17:28:58.966755,1-13,6.1M,brautech7,Escucha musica sin conexión a internet en tu iPhone con la aplicación Muzoff ,#apps #appsparaiphone #iphone15 #iphonetricks #ios17 #trucosparacelular ,https://www.tiktok.com/@brautech7/video/7323741998253427974,https://www.tiktok.com/@brautech7
