timestamp,content,comments,retweets,likes,analytics,tags,tweet_link,tweet_id,Sentimiento
2022-11-02T14:44:36.000Z,近來，很喜歡用 #ObsidianApp 寫日記或是整理資料。就需要新增很多資料夾，然而偶然發現用bat可以一次性快速新增多個資料夾，這也太優了吧。#新增資料夾#bat,0,0,0,0,"['#ObsidianApp', '#新增資料夾', '#bat']",https://x.com/maryBC117/status/1587817958058823681,tweet_id:1587817958058823681,neutral
2023-12-11T15:24:59.000Z,"Planning with such a powerful note taking app like Obsidian, you gotta realize it's a balance. A bit more planning feels safe, but too much can stall progress. Embrace action over endless planning! #ObsidianApp #DecisionMaking #Progress",0,0,1,60,"['#ObsidianApp', '#DecisionMaking', '#Progress']",https://x.com/LegoshiNet/status/1734232818438562269,tweet_id:1734232818438562269,positivo
2021-05-29T06:58:35.000Z,"Nouveau tutoriel OBSIDIAN en français découvrir excalidraw, un plugin qui vous permet d'ajouter (enfin) des graphiques dans vos notes #obsidian #obsidianapp #excalidraw #zettelkasten #deuxiemecerveau #bienveillancemartiale",0,0,0,0,"['#obsidian', '#obsidianapp', '#excalidraw', '#zettelkasten', '#deuxiemecerveau', '#bienveillancemartiale']",https://x.com/aikicom_bm/status/1398534215105343489,tweet_id:1398534215105343489,neutral
2024-03-16T23:21:47.000Z,"Published a few quick updates to my Obsidian Project Browser plugin over the last few days.
- Ability to create a new file
- Adapting to colour themes
- Small bug fixeshttps://github.com/daledesilva/obsidian_project-browser/releases…DevDiary tonight, and then on to more innovative features!#BuildInPublic #ObsidianApp",2,1,5,1.4K,"['#BuildInPublic', '#ObsidianApp']",https://x.com/daledesilva/status/1769142044419928483,tweet_id:1769142044419928483,positivo
2023-08-23T18:37:00.000Z,"Obsidian empowers you to own and control your knowledge, ensuring your data remains private and future-proof.  explains how. #ObsidianApp Learn more:",0,0,0,88,['#ObsidianApp'],https://x.com/cesarabeid/status/1694418478470471835,tweet_id:1694418478470471835,positivo
2024-03-17T12:34:13.000Z,The #DevDiary for the recent updates to my Project Browser plugin.https://youtube.com/live/YkTxT367K7k…#BuildInPublic #ObsidianApp,0,0,0,62,"['#DevDiary', '#BuildInPublic', '#ObsidianApp']",https://x.com/daledesilva/status/1769341468890800274,tweet_id:1769341468890800274,neutral
2024-03-14T19:25:51.000Z,"My Project Browser plug-in went live in Obsidian’s plug-in directory It’s great to have another project out in the world!!!

Let me know what you think!https://github.com/daledesilva/obsidian_project-browser…#FrontEndDeveloper #ObsidianApp#BuildInPublic #ToolsForThought",0,0,1,105,"['#FrontEndDeveloper', '#ObsidianApp', '#BuildInPublic', '#ToolsForThought']",https://x.com/daledesilva/status/1768357896897901054,tweet_id:1768357896897901054,positivo
2024-02-28T07:22:01.000Z,Making headway with my Project Browser plugin for #obsidianApp . It's almost ready for me to put into my own workflow properly https://youtube.com/live/qRvtlhkTbZw?si=AKnP4GmejUnJRR8a…#toolsForThought#Obsidian#javascript,0,0,0,80,"['#obsidianApp', '#toolsForThought', '#Obsidian', '#javascript']",https://x.com/daledesilva/status/1762739919062184447,tweet_id:1762739919062184447,positivo
2022-05-14T15:07:42.000Z,"Have recently discovered the power of #obsidianapp - far beyond just a note-taking program. Have integrated it into my workflow and am discovering new and cool things about it every day. Too powerful for everyone, perhaps. For me, it's perfect.",0,0,0,0,['#obsidianapp'],https://x.com/dhryland/status/1525493059609251840,tweet_id:1525493059609251840,positivo
2024-03-20T13:03:44.000Z,Quick update to add a settings panel to Obsidian Ink.https://youtube.com/live/SYDFS4K9Vn4…#handwriting#toolsForThought#ObsidianApp,0,0,0,97,"['#handwriting', '#toolsForThought', '#ObsidianApp']",https://x.com/daledesilva/status/1770436058746139042,tweet_id:1770436058746139042,positivo
2023-03-06T15:16:08.000Z,Improve your Productivity by using Obsidian in Arabichttps://pxl.to/imobsarskil#Obsidian #Productivity #Notetaking #Self_development #DataScience #Notion #Python #onenote#notion #obsidianapp,0,0,0,59,"['#Obsidian', '#Productivity', '#Notetaking', '#Self_development', '#DataScience', '#Notion', '#Python', '#onenote', '#notion', '#obsidianapp']",https://x.com/themis277/status/1632761992082599936,tweet_id:1632761992082599936,neutral
2022-08-29T06:46:12.000Z," I didn't listened and checked your new video but will do today, I was thinking about you: I'm writing an entry about a friend with who I may start a band, was thinking about describing the genre with my own music tastes so I also added an entry on you#ObsidianApp",0,0,0,0,['#ObsidianApp'],https://x.com/DarkRedman/status/1564142356663652352,tweet_id:1564142356663652352,positivo
2021-11-23T12:53:08.000Z,"Can anybody assist in converting a rather large #WikidPad into #Obsidianapp please? I'm not a coder and I'm struggling a little. Well, a lot.",0,0,1,0,"['#WikidPad', '#Obsidianapp']",https://x.com/Sunchilde/status/1463128480837775364,tweet_id:1463128480837775364,positivo
